qseqid,Orthogroup
142369,OG0482268
142370,OG0032633
142377,OG0482269
142380,OG0000285
142382,OG0116988
142387,OG0002509
142388,OG0000162
142390,OG0000670
142391,OG0482270
142393,OG0001745
142394,OG0482271
142396,OG0000604
142401,OG0000001
142402,OG0000742
142405,OG0002668
142406,OG0004328
142408,OG0482275
142411,OG0001825
142412,OG0047104
142417,OG0047105
142419,OG0000246
142425,OG0002340
142428,OG0001588
142429,OG0000042
142430,OG0034806
142434,OG0017824
142437,OG0043257
142440,OG0020793
142442,OG0000046
142443,OG0000941
142446,OG0014524
142450,OG0000900
142454,OG0001281
142458,OG0008671
142464,OG0000339
142467,OG0002294
142468,OG0000319
142470,OG0002482
142477,OG0097884
142478,OG0004279
142482,OG0482294
142485,OG0009836
142487,OG0000085
142488,OG0001936
142489,OG0250989
142490,OG0000770
142491,OG0057464
142495,OG0003108
142496,OG0001056
142497,OG0482297
142500,OG0003458
142501,OG0009161
142511,OG0007227
142515,OG0000251
142527,OG0006205
142528,OG0014409
142529,OG0013426
142539,OG0097886
142541,OG0002362
142543,OG0021856
142544,OG0000036
142551,OG0116999
142554,OG0005955
142557,OG0001033
142559,OG0482327
142561,OG0003108
142565,OG0002640
142566,OG0002215
142569,OG0004559
142570,OG0001688
142571,OG0015583
142575,OG0482333
142576,OG0002592
142578,OG0001067
142581,OG0002373
142583,OG0000865
142584,OG0051763
142591,OG0017762
142593,OG0005654
142598,OG0010630
142600,OG0000015
142602,OG0008508
142604,OG0000511
142605,OG0000465
142606,OG0083968
142613,OG0005054
142618,OG0040026
142619,OG0000036
142621,OG0001500
142622,OG0000138
142623,OG0000173
142624,OG0251001
142626,OG0000898
142628,OG0482342
142632,OG0051765
142633,OG0000544
142634,OG0010302
142635,OG0002143
142636,OG0000076
142637,OG0003516
142638,OG0009750
142639,OG0000030
142640,OG0037203
142641,OG0482345
142659,OG0015373
142660,OG0251006
142661,OG0000030
142664,OG0003370
142668,OG0057467
142673,OG0064517
142679,OG0043260
142680,OG0482359
142681,OG0000701
142684,OG0051767
142685,OG0051767
142686,OG0001653
142687,OG0011379
142690,OG0002115
142691,OG0000599
142692,OG0057469
142693,OG0000607
142698,OG0002697
1427,OG0183852
142704,OG0073059
142712,OG0020743
142721,OG0000027
142722,OG0002480
142729,OG0039860
142732,OG0000184
142738,OG0043207
142745,OG0057471
142746,OG0001394
142747,OG0043262
142748,OG0482370
142749,OG0000384
142750,OG0001065
142751,OG0000038
142752,OG0000006
142753,OG0001224
142754,OG0005196
142759,OG0003649
142768,OG0030823
142770,OG0000085
142771,OG0000853
142772,OG0004419
142773,OG0000120
142774,OG0482375
142777,OG0000017
142779,OG0001629
142785,OG0143968
142790,OG0097894
142792,OG0002060
142797,OG0482381
142798,OG0083979
142802,OG0021242
142806,OG0000617
142807,OG0097897
142810,OG0001628
142816,OG0184052
142818,OG0003359
142827,OG0011838
142831,OG0000001
142833,OG0014406
142834,OG0040028
142838,OG0482389
142841,OG0011379
142844,OG0004321
142849,OG0034807
142850,OG0003280
142851,OG0184053
142852,OG0482397
142854,OG0046987
142857,OG0482399
142863,OG0000577
142867,OG0251013
142871,OG0001325
142873,OG0073250
142877,OG0003424
142884,OG0039955
142887,OG0001232
142889,OG0000312
142890,OG0482409
142891,OG0000205
142893,OG0000031
142895,OG0000041
142896,OG0482411
142898,OG0482413
1429,OG0480831
142901,OG0057474
142902,OG0000002
142904,OG0097903
142906,OG0041490
142911,OG0000617
142916,OG0064528
142917,OG0000136
142919,OG0012564
142921,OG0097905
142925,OG0002231
142926,OG0004106
142928,OG0027743
142931,OG0482422
142932,OG0117016
142933,OG0482423
142934,OG0482424
142935,OG0251019
142936,OG0482429
142937,OG0482430
142939,OG0117018
142940,OG0143974
142943,OG0482438
142946,OG0117022
142947,OG0482445
142948,OG0482446
142950,OG0000448
142952,OG0184064
142953,OG0183856
142954,OG0001075
142960,OG0250929
142962,OG0184066
142964,OG0251031
142965,OG0143977
142969,OG0097910
142974,OG0184069
142983,OG0097914
142988,OG0022676
142996,OG0057477
142998,OG0037204
143001,OG0002568
143002,OG0002568
143007,OG0002759
143009,OG0000614
143010,OG0000614
143026,OG0073259
143029,OG0000702
143031,OG0003101
143032,OG0024390
143033,OG0001467
143034,OG0482524
143040,OG0000936
143042,OG0003653
143049,OG0000702
143050,OG0001004
143051,OG0014410
143052,OG0482527
143053,OG0010263
143059,OG0000182
143061,OG0000160
143066,OG0029169
143068,OG0117031
143069,OG0482532
143073,OG0022676
143079,OG0002473
143080,OG0007604
143085,OG0251001
143086,OG0008339
143089,OG0009236
143109,OG0012116
143129,OG0051634
143143,OG0057158
143150,OG0072973
143176,OG0021841
143179,OG0064320
143186,OG0064321
143189,OG0030743
143195,OG0039947
143196,OG0047000
143226,OG0064324
143233,OG0097512
143275,OG0005139
143285,OG0003480
143294,OG0009415
143307,OG0116689
143327,OG0064329
143329,OG0039903
143331,OG0072980
143333,OG0072968
143340,OG0116690
143342,OG0002356
143365,OG0022641
143366,OG0017508
143399,OG0019951
143409,OG0097524
143421,OG0072985
143450,OG0072988
143470,OG0000002
143485,OG0021870
143489,OG0003837
143491,OG0030789
143502,OG0010129
143504,OG0064334
143540,OG0034143
143545,OG0004281
143584,OG0083679
143594,OG0021871
143600,OG0116697
143657,OG0022668
143689,OG0001043
143693,OG0143759
143695,OG0010295
1437,OG0116711
143704,OG0036657
143720,OG0051652
143721,OG0057311
143762,OG0017018
143766,OG0027758
143775,OG0025396
143799,OG0051654
143801,OG0005291
143818,OG0013778
143819,OG0002591
143822,OG0027785
143868,OG0000058
143869,OG0000006
143873,OG0019971
1439,OG0097555
143913,OG0000067
143927,OG0000589
143931,OG0005635
143952,OG0000532
143955,OG0003690
143978,OG0002984
144009,OG0047007
144022,OG0073006
144025,OG0083694
144049,OG0000012
144071,OG0480819
144078,OG0064344
144114,OG0000222
144124,OG0083698
144144,OG0000324
144196,OG0024353
144218,OG0097561
144241,OG0001362
144263,OG0039966
144276,OG0002927
144291,OG0004851
144353,OG0000481
144371,OG0037054
144418,OG0097567
144441,OG0083710
144450,OG0097569
144484,OG0000382
144492,OG0030783
144499,OG0073027
144512,OG0007564
144524,OG0097572
144579,OG0011659
144615,OG0010114
144618,OG0097579
144642,OG0097580
144659,OG0012828
144708,OG0045796
144724,OG0057144
144762,OG0000574
144780,OG0007591
144818,OG0000128
144860,OG0009157
144862,OG0010970
144874,OG0032652
144884,OG0073042
144886,OG0027776
144889,OG0022670
144900,OG0183874
144912,OG0023139
144919,OG0097604
144979,OG0183879
144983,OG0007750
1450,OG0480834
145004,OG0039973
145007,OG0003373
145016,OG0008759
145042,OG0002651
145051,OG0083737
145054,OG0073049
145061,OG0004234
145071,OG0029147
145101,OG0083740
145115,OG0007818
145138,OG0009442
145139,OG0000119
145169,OG0083744
145170,OG0097616
145175,OG0097617
145188,OG0001638
145191,OG0000348
145224,OG0000738
145251,OG0034255
145268,OG0046975
145271,OG0010947
145278,OG0011213
145328,OG0000605
145364,OG0023455
145380,OG0143797
145412,OG0016559
145430,OG0026512
145465,OG0009970
145466,OG0020806
145475,OG0003690
145511,OG0073066
145513,OG0016577
145516,OG0057345
145521,OG0027728
145522,OG0019954
145557,OG0016570
145573,OG0034768
145660,OG0073070
145674,OG0015353
145675,OG0000460
145717,OG0116772
145726,OG0007331
145752,OG0002370
145777,OG0143810
145806,OG0057352
145807,OG0000604
145856,OG0097636
145863,OG0001563
145875,OG0021875
145904,OG0039957
145918,OG0116669
145934,OG0481205
145965,OG0032660
145983,OG0005684
145987,OG0057359
146027,OG0073081
146030,OG0001298
146083,OG0143821
146103,OG0006003
146105,OG0051685
146122,OG0018637
146136,OG0029203
146150,OG0002132
1462,OG0480835
146214,OG0116797
146221,OG0026033
146249,OG0183923
146257,OG0016527
146268,OG0013227
146282,OG0023486
146288,OG0000253
146293,OG0073089
146303,OG0001691
146311,OG0017635
146312,OG0017635
146339,OG0001357
146357,OG0000315
146361,OG0051689
146384,OG0000691
146396,OG0005250
146417,OG0481302
146434,OG0002687
146460,OG0022098
146467,OG0006285
146471,OG0097663
146477,OG0026580
146481,OG0021849
146504,OG0083794
146519,OG0143839
146538,OG0073096
146566,OG0073098
146570,OG0002877
146576,OG0003172
146584,OG0000246
146613,OG0481329
146669,OG0005863
146685,OG0083799
146689,OG0097672
146690,OG0083800
146699,OG0023440
146704,OG0030800
146713,OG0064249
146728,OG0481344
146744,OG0027793
146752,OG0001331
146762,OG0006320
146770,OG0073102
146794,OG0002872
146841,OG0000532
146880,OG0000629
146888,OG0143848
146903,OG0043111
146914,OG0021876
146964,OG0003828
146971,OG0001314
147003,OG0064332
147006,OG0097688
147049,OG0029170
147066,OG0034778
147095,OG0001903
147111,OG0024356
147139,OG0001267
147143,OG0000038
147148,OG0047051
147156,OG0183947
147203,OG0097706
147217,OG0021877
147231,OG0073118
147322,OG0057379
147324,OG0143863
147342,OG0021861
147413,OG0097718
147444,OG0011214
147449,OG0015243
147456,OG0037171
147467,OG0079475
147582,OG0005141
147584,OG0116847
147586,OG0001007
147596,OG0009232
147635,OG0002316
147657,OG0012826
147670,OG0000780
147683,OG0097731
147695,OG0250869
147716,OG0116855
147725,OG0005953
147778,OG0250875
147779,OG0064429
147797,OG0027796
147857,OG0039904
147877,OG0073135
147899,OG0008792
147909,OG0116857
147924,OG0000064
147947,OG0010252
147955,OG0004003
147969,OG0004649
147987,OG0037176
148,OG0480669
148017,OG0002056
148034,OG0018389
148049,OG0481628
148051,OG0003664
148058,OG0073138
148063,OG0000094
148109,OG0009138
148127,OG0005967
148142,OG0011209
148147,OG0083850
148169,OG0083851
148184,OG0143884
148186,OG0021834
148222,OG0002462
148266,OG0007148
148326,OG0064072
148334,OG0023472
148352,OG0002381
148357,OG0013469
148358,OG0019949
148374,OG0026539
148406,OG0012831
148408,OG0007665
148410,OG0040002
148418,OG0064442
148509,OG0073153
148525,OG0064445
148546,OG0083868
148566,OG0004147
148587,OG0073156
1486,OG0183855
148620,OG0143891
148625,OG0000891
148640,OG0040003
148720,OG0004926
148727,OG0018640
148748,OG0014407
148749,OG0083875
148767,OG0083876
148781,OG0006316
148832,OG0027799
148850,OG0097778
148857,OG0034736
148880,OG0000045
148893,OG0250907
148894,OG0073165
148907,OG0000075
148954,OG0027731
148959,OG0116896
1490,OG0001215
149040,OG0002958
149046,OG0116901
149067,OG0017022
149070,OG0034792
149081,OG0018640
149118,OG0029220
149146,OG0022668
149151,OG0083892
149169,OG0002119
149171,OG0481830
149173,OG0057048
149184,OG0097791
149187,OG0000317
149251,OG0000313
149261,OG0051738
149262,OG0064460
149274,OG0481857
149302,OG0183995
149306,OG0013426
149307,OG0013426
149315,OG0116906
149372,OG0051740
149380,OG0001035
149387,OG0000282
1494,OG0002124
149416,OG0004497
149434,OG0097800
149469,OG0064468
149497,OG0116917
149509,OG0097803
149520,OG0037183
149577,OG0000486
149581,OG0001522
149584,OG0481921
149602,OG0006465
149609,OG0083904
149616,OG0003812
149657,OG0064475
149676,OG0001694
149678,OG0002067
149697,OG0116925
149739,OG0097814
149740,OG0097815
149746,OG0023475
149752,OG0001269
149841,OG0083912
149852,OG0083913
149853,OG0004056
149857,OG0143925
149882,OG0481987
149883,OG0064478
1499,OG0015602
149902,OG0021863
149921,OG0012568
149923,OG0083916
149930,OG0116937
149958,OG0019282
149974,OG0011471
149981,OG0006601
149993,OG0016552
150042,OG0073202
150055,OG0025388
150072,OG0143931
150122,OG0043234
150132,OG0000012
150141,OG0008804
150148,OG0037146
150208,OG0073208
150211,OG0029134
150216,OG0009442
150255,OG0051752
150267,OG0023465
150358,OG0000310
150375,OG0034798
150390,OG0000454
150397,OG0143943
150422,OG0482103
150429,OG0143946
150439,OG0034727
150441,OG0073212
150472,OG0250965
150485,OG0003587
150488,OG0057451
150490,OG0000334
1505,OG0064347
150506,OG0073214
150507,OG0097852
150524,OG0097854
150556,OG0143949
150562,OG0001643
150563,OG0025375
150575,OG0016563
150578,OG0000408
150596,OG0482137
1506,OG0480839
150601,OG0004110
150630,OG0018640
150634,OG0073216
150681,OG0003940
150682,OG0037113
150683,OG0250973
150694,OG0073222
150702,OG0482158
150745,OG0001932
150818,OG0013423
150828,OG0032686
150833,OG0002538
150840,OG0032590
150841,OG0001999
150863,OG0004967
150870,OG0116978
150908,OG0001197
150927,OG0000900
150943,OG0097870
150953,OG0036373
150980,OG0083959
150995,OG0097558
150998,OG0004427
151010,OG0029178
151023,OG0017033
151027,OG0011553
151034,OG0043127
151044,OG0012631
151058,OG0012114
151067,OG0027804
151068,OG0009444
151072,OG0482265
151073,OG0482267
151075,OG0006634
151103,OG0023458
151127,OG0116990
151137,OG0012756
151144,OG0032687
151155,OG0000002
151167,OG0064511
151196,OG0016116
151215,OG0064512
151233,OG0482300
151245,OG0007227
151265,OG0001185
151276,OG0000987
151292,OG0001374
151300,OG0006679
151315,OG0250996
151319,OG0250997
151322,OG0083967
151330,OG0064515
151332,OG0097890
151360,OG0002238
151367,OG0051521
151377,OG0184038
151390,OG0117002
151423,OG0116975
151427,OG0251005
151448,OG0021883
151453,OG0000315
151464,OG0000323
151473,OG0015362
151479,OG0004369
151482,OG0184044
1515,OG0000044
151516,OG0057470
151522,OG0001038
151524,OG0003984
151534,OG0073246
151536,OG0064523
151595,OG0016128
1516,OG0250732
151642,OG0000116
151664,OG0002067
151669,OG0043264
151685,OG0097900
1517,OG0002967
151702,OG0034808
151744,OG0010296
151770,OG0183984
151771,OG0083984
151775,OG0482421
151777,OG0073252
151780,OG0073254
151787,OG0184059
151792,OG0083713
151801,OG0184061
151804,OG0117010
151814,OG0184063
151818,OG0251025
151837,OG0008579
151842,OG0027807
151852,OG0083985
151855,OG0482456
151856,OG0482457
151865,OG0083987
151866,OG0251030
151876,OG0047119
1519,OG0073013
151902,OG0482465
151905,OG0039970
151917,OG0051774
151963,OG0000202
1520,OG0057297
152011,OG0039970
152029,OG0008339
1523,OG0480841
1531,OG0480842
1544,OG0073015
1551,OG0000303
1552,OG0008065
1553,OG0480846
1557,OG0480848
1577,OG0116716
1579,OG0029129
1580,OG0073016
1585,OG0250735
1588,OG0010972
1591,OG0051662
1592,OG0051662
1598,OG0005479
160,OG0480671
1601,OG0480851
1602,OG0480852
1607,OG0250736
1613,OG0057099
1617,OG0010571
1628,OG0480853
1631,OG0029190
1638,OG0057325
1641,OG0016132
1645,OG0000730
165,OG0051645
1650,OG0116719
1651,OG0015986
1653,OG0017031
1658,OG0003524
166,OG0072978
1669,OG0012636
1673,OG0007897
1674,OG0032645
169,OG0000504
1695,OG0029192
1700,OG0007911
1703,OG0480859
1714,OG0073020
1718,OG0480862
1723,OG0008067
1726,OG0250737
1728,OG0009876
1736,OG0004859
1739,OG0480863
1740,OG0480864
1754,OG0250738
1755,OG0000481
1759,OG0183856
1771,OG0480873
1774,OG0183857
1779,OG0016393
1785,OG0000038
1792,OG0480875
1795,OG0013424
1804,OG0143779
1810,OG0019955
1811,OG0143780
1819,OG0480877
1844,OG0024380
1846,OG0043180
1855,OG0143781
1863,OG0043167
1874,OG0002157
1875,OG0064354
1879,OG0020804
1881,OG0116724
1883,OG0183859
1889,OG0011808
1892,OG0026576
1895,OG0250742
1896,OG0039969
1897,OG0034759
190,OG0004888
1906,OG0000155
1912,OG0043181
1920,OG0016571
1921,OG0026525
1924,OG0002043
193,OG0002039
1931,OG0480891
1947,OG0057328
1952,OG0047011
1953,OG0480896
1961,OG0480899
1963,OG0012570
1964,OG0000802
1969,OG0026532
1973,OG0007793
198,OG0064326
1986,OG0097570
1988,OG0004278
1993,OG0250745
1994,OG0480902
1999,OG0006412
2,OG0083664
2000,OG0116725
2003,OG0143782
2010,OG0480907
2013,OG0250746
2026,OG0000047
203,OG0083669
2030,OG0000075
2035,OG0026578
205,OG0032636
2054,OG0480911
2055,OG0037143
2056,OG0007332
2062,OG0005249
2063,OG0039970
2064,OG0083680
2065,OG0480912
2066,OG0480914
2067,OG0043183
2068,OG0480915
2071,OG0083713
2072,OG0083713
2073,OG0057330
2074,OG0057330
2075,OG0057330
2076,OG0097574
2077,OG0057330
2078,OG0011212
2079,OG0037138
2080,OG0064357
2082,OG0000428
2083,OG0143783
2085,OG0029149
2086,OG0057282
2088,OG0018036
2107,OG0097576
2119,OG0480922
2121,OG0073031
2125,OG0480925
2128,OG0043184
2129,OG0004968
2130,OG0064360
2131,OG0480927
2132,OG0034761
2136,OG0001660
2138,OG0097577
2140,OG0480931
2141,OG0097578
2145,OG0083715
2147,OG0034706
2149,OG0183867
2154,OG0250749
216,OG0116687
2163,OG0047012
2168,OG0073032
2170,OG0008518
2177,OG0001331
2186,OG0021873
2190,OG0480936
2193,OG0004592
2198,OG0010114
2203,OG0010114
2207,OG0480941
2223,OG0116730
2225,OG0250751
2227,OG0004220
2228,OG0480942
2229,OG0116731
2233,OG0480944
2236,OG0042193
2241,OG0097581
2242,OG0097582
2243,OG0001686
2246,OG0001709
2247,OG0006709
2249,OG0480948
2255,OG0083718
2256,OG0480950
226,OG0250705
2271,OG0480954
2272,OG0014696
2275,OG0183871
2285,OG0004992
2288,OG0143785
2289,OG0250754
2292,OG0021839
2298,OG0000047
2299,OG0000047
2319,OG0114943
2335,OG0083722
2342,OG0083723
2349,OG0006555
235,OG0480684
2353,OG0073036
2356,OG0143786
2362,OG0001536
2364,OG0480970
2377,OG0083724
2387,OG0480971
2395,OG0480972
2401,OG0480973
2403,OG0116734
2406,OG0064368
2412,OG0480976
2417,OG0183873
2422,OG0057332
2424,OG0051510
2426,OG0057065
243,OG0006266
2440,OG0022633
2444,OG0009595
2448,OG0480979
2451,OG0005353
2470,OG0143758
2474,OG0097591
2487,OG0017772
2492,OG0480987
2498,OG0480988
2507,OG0000903
2512,OG0010115
2513,OG0025377
2520,OG0006219
2528,OG0097594
2538,OG0480991
2552,OG0083727
2557,OG0116738
256,OG0024947
2567,OG0012406
2568,OG0064369
2575,OG0000543
2576,OG0000481
2581,OG0021833
2590,OG0009753
2592,OG0057320
2593,OG0051667
2597,OG0010459
2603,OG0097600
2614,OG0001873
2617,OG0023449
262,OG0143747
2625,OG0015370
2627,OG0039972
263,OG0009489
2639,OG0481007
2643,OG0250763
2649,OG0049696
265,OG0002416
2660,OG0481012
2662,OG0143790
2663,OG0097605
2665,OG0057334
2668,OG0097606
2671,OG0083730
2675,OG0001536
2677,OG0250766
2688,OG0019261
2689,OG0116743
269,OG0097516
2695,OG0073045
2698,OG0481016
2702,OG0481017
2714,OG0481018
2715,OG0034719
2717,OG0011313
2720,OG0003873
2733,OG0097205
2734,OG0097205
2735,OG0097205
2737,OG0010836
2738,OG0011318
2742,OG0047014
2747,OG0481023
2748,OG0481026
276,OG0002823
2767,OG0012630
2769,OG0481029
277,OG0480688
2779,OG0000153
2785,OG0083732
2795,OG0003373
280,OG0000609
2807,OG0064372
2819,OG0000646
2829,OG0250769
2830,OG0003567
28353,OG0030769
28361,OG0001868
28378,OG0072975
28382,OG0002967
2839,OG0000005
28391,OG0250700
28392,OG0005541
28396,OG0064319
28397,OG0183826
28402,OG0250701
28403,OG0001604
28406,OG0083665
28415,OG0001018
28419,OG0480666
28427,OG0043173
28446,OG0064322
28450,OG0250702
28466,OG0001605
2847,OG0000380
28474,OG0032588
28477,OG0018028
28478,OG0025049
28479,OG0097511
28485,OG0097513
2849,OG0006421
28492,OG0029177
28496,OG0083668
28500,OG0183828
28501,OG0047001
28511,OG0006609
28514,OG0057301
28516,OG0143746
28519,OG0480674
2852,OG0057335
28520,OG0480675
28522,OG0012404
28527,OG0097515
28528,OG0001915
28542,OG0009888
28546,OG0037135
28553,OG0009231
28560,OG0083670
28562,OG0480681
28563,OG0001179
28564,OG0000427
28569,OG0002668
28571,OG0000064
28573,OG0000064
28575,OG0116688
2858,OG0006904
28602,OG0026575
28620,OG0008661
28633,OG0072981
28634,OG0116691
28641,OG0039959
28643,OG0480695
28651,OG0097518
28653,OG0250707
2866,OG0000009
28662,OG0097521
28666,OG0097522
28667,OG0001001
2867,OG0097611
28670,OG0043109
28683,OG0043174
28707,OG0480701
28709,OG0083672
28710,OG0083673
28721,OG0064332
28731,OG0000075
28738,OG0250708
28740,OG0013228
28741,OG0072984
28743,OG0007233
28745,OG0097525
