qseqid,Orthogroup
A0A1B3PEJ5;|A0A6S8BSM1.1|(obsolete);,OG0003785
A0A1J0I0B7;,OG0000246
A0A6S8F2R5.1|(obsolete);,OG0001691
A0A6S8F2V6.1|(obsolete);,OG0001500
A0A6S8F2Y6.1|(obsolete);,OG0024382
A0A6S8F325.1|(obsolete);,OG0000099
A0A6S8F330.1|(obsolete);,OG0001347
A0A6S8F337.1|(obsolete);,OG0018020
A0A6S8F358.1|(obsolete);,OG0000063
A0A6S8F3G7.1|(obsolete);,OG0027802
A0A6S8F3J4.1|(obsolete);,OG0004798
A0A6S8F3K1.1|(obsolete);,OG0000514
A0A6S8F3K9.1|(obsolete);,OG0007495
A0A6S8F3P4.1|(obsolete);,OG0001799
A0A6S8F3R0.1|(obsolete);,OG0002054
A0A6S8F3T5.1|(obsolete);,OG0003773
A0A6S8F3T7.1|(obsolete);,OG0002174
A0A6S8F3U9.1|(obsolete);,OG0000893
A0A6S8F3X6.1|(obsolete);,OG0000268
A0A6S8F3X7.1|(obsolete);,OG0000099
A0A6S8F451.1|(obsolete);,OG0001745
A0A6S8F487.1|(obsolete);,OG0001143
A0A6S8F4A5.1|(obsolete);,OG0000435
A0A6S8F4C3.1|(obsolete);,OG0034787
A0A6S8F4C6.1|(obsolete);,OG0000713
A0A6S8F4E9.1|(obsolete);,OG0001181
A0A6S8F4Q2.1|(obsolete);,OG0004322
A0A6S8F4V1.1|(obsolete);,OG0001938
A0A6S8F527.1|(obsolete);,OG0000865
A0A6S8F534.1|(obsolete);,OG0034763
A0A6S8F548.1|(obsolete);,OG0000447
A0A6S8F556.1|(obsolete);,OG0018615
A0A6S8F5E4.1|(obsolete);,OG0000302
A0A6S8F5F2.1|(obsolete);,OG0001371
A0A6S8F5L1.1|(obsolete);,OG0001217
A0A6S8F5N2.1|(obsolete);,OG0002841
A0A6S8F5N4.1|(obsolete);,OG0002215
A0A6S8F5W7.1|(obsolete);,OG0000761
A0A6S8F5Y9.1|(obsolete);,OG0000010
A0A6S8F600.1|(obsolete);,OG0000037
A0A6S8F601.1|(obsolete);,OG0000039
A0A6S8F607.1|(obsolete);,OG0000176
A0A6S8F612.1|(obsolete);,OG0000344
A0A6S8F620.1|(obsolete);,OG0000559
A0A6S8F621.1|(obsolete);,OG0001065
A0A6S8F646.1|(obsolete);,OG0016088
A0A6S8F667.1|(obsolete);,OG0001691
A0A6S8F6C3.1|(obsolete);,OG0002543
A0A6S8F6H7.1|(obsolete);,OG0083927
A0A6S8F6K8.1|(obsolete);,OG0000006
A0A6S8F6M1.1|(obsolete);,OG0002615
A0A6S8F6N0.1|(obsolete);,OG0000376
A0A6S8F6P2.1|(obsolete);,OG0011667
A0A6S8F6U8.1|(obsolete);,OG0003346
A0A6S8F6V6.1|(obsolete);,OG0000776
A0A6S8F6Z8.1|(obsolete);,OG0011805
A0A6S8F710.1|(obsolete);,OG0002853
A0A6S8F718.1|(obsolete);,OG0084016
A0A6S8F741.1|(obsolete);,OG0002871
A0A6S8F745.1|(obsolete);,OG0026548
A0A6S8F750.1|(obsolete);,OG0064372
A0A6S8F760.1|(obsolete);,OG0001839
A0A6S8F7B8.1|(obsolete);,OG0001748
A0A6S8F7D5.1|(obsolete);,OG0007673
A0A6S8F7D6.1|(obsolete);,OG0000564
A0A6S8F7F9.1|(obsolete);,OG0000839
A0A6S8F7G5.1|(obsolete);,OG0004937
A0A6S8F7M2.1|(obsolete);,OG0043270
A0A6S8F7M8.1|(obsolete);,OG0002215
A0A6S8F7N2.1|(obsolete);,OG0000036
A0A6S8F7Q0.1|(obsolete);,OG0034782
A0A6S8F7W4.1|(obsolete);,OG0001952
A0A6S8F802.1|(obsolete);,OG0000149
A0A6S8F854.1|(obsolete);,OG0057308
A0A6S8F891.1|(obsolete);,OG0000863
A0A6S8F8H8.1|(obsolete);,OG0008823
A0A6S8F8I3.1|(obsolete);,OG0000035
A0A6S8F8I6.1|(obsolete);,OG0097721
A0A6S8F8K1.1|(obsolete);,OG0073192
A0A6S8F8K9.1|(obsolete);,OG0012058
A0A6S8F8L0.1|(obsolete);,OG0000934
A0A6S8F8L1.1|(obsolete);,OG0064353
A0A6S8F8V5.1|(obsolete);,OG0026572
A0A6S8F965.1|(obsolete);,OG0015699
A0A6S8F977.1|(obsolete);,OG0000417
A0A6S8F9B3.1|(obsolete);,OG0002006
A0A6S8F9B6.1|(obsolete);,OG0047022
A0A6S8F9K2.1|(obsolete);,OG0000624
A0A6S8F9K9.1|(obsolete);,OG0064543
A0A6S8F9P0.1|(obsolete);,OG0001972
A0A6S8F9R9.1|(obsolete);,OG0006555
A0A6S8F9S1.1|(obsolete);,OG0000260
A0A6S8F9T1.1|(obsolete);,OG0000804
A0A6S8F9V2.1|(obsolete);,OG0000949
A0A6S8F9W1.1|(obsolete);,OG0000402
A0A6S8F9Z7.1|(obsolete);,OG0024388
A0A6S8FA36.1|(obsolete);,OG0037154
A0A6S8FA62.1|(obsolete);,OG0004772
A0A6S8FA95.1|(obsolete);,OG0000770
A0A6S8FAD6.1|(obsolete);,OG0064331
A0A6S8FAF0.1|(obsolete);,OG0003110
A0A6S8FAF9.1|(obsolete);,OG0000747
A0A6S8FAH1.1|(obsolete);,OG0032601
A0A6S8FAL3.1|(obsolete);,OG0003623
A0A6S8FAM8.1|(obsolete);,OG0097962
A0A6S8FAR6.1|(obsolete);,OG0051757
A0A6S8FAT4.1|(obsolete);,OG0026584
A0A6S8FAT5.1|(obsolete);,OG0057471
A0A6S8FAU9.1|(obsolete);,OG0000125
A0A6S8FAW8.1|(obsolete);,OG0001701
A0A6S8FAY3.1|(obsolete);,OG0000037
A0A6S8FB44.1|(obsolete);,OG0073132
A0A6S8FB47.1|(obsolete);,OG0007525
A0A6S8FB59.1|(obsolete);,OG0026596
A0A6S8FB78.1|(obsolete);,OG0002477
A0A6S8FB86.1|(obsolete);,OG0014677
A0A6S8FBC1.1|(obsolete);,OG0004413
A0A6S8FBC7.1|(obsolete);,OG0001317
A0A6S8FBH9.1|(obsolete);,OG0000480
A0A6S8FBK9.1|(obsolete);,OG0030783
A0A6S8FBP6.1|(obsolete);,OG0000111
A0A6S8FBU3.1|(obsolete);,OG0000577
A0A6S8FBU4.1|(obsolete);,OG0000771
A0A6S8FBY3.1|(obsolete);,OG0004837
A0A6S8FBY6.1|(obsolete);,OG0047062
A0A6S8FBY9.1|(obsolete);,OG0000254
A0A6S8FC05.1|(obsolete);,OG0001939
A0A6S8FC06.1|(obsolete);,OG0097720
A0A6S8FCD4.1|(obsolete);,OG0000410
A0A6S8FCJ0.1|(obsolete);,OG0057265
A0A6S8FCL6.1|(obsolete);,OG0002747
A0A6S8FCR7.1|(obsolete);,OG0064339
A0A6S8FCS3.1|(obsolete);,OG0037173
A0A6S8FCT9.1|(obsolete);,OG0008834
A0A6S8FCY0.1|(obsolete);,OG0026565
A0A6S8FCY6.1|(obsolete);,OG0012069
A0A6S8FD17.1|(obsolete);,OG0001901
A0A6S8FD21.1|(obsolete);,OG0000987
A0A6S8FD34.1|(obsolete);,OG0097549
A0A6S8FDA9.1|(obsolete);,OG0003776
A0A6S8FDH1.1|(obsolete);,OG0057395
A0A6S8FDI5.1|(obsolete);,OG0000076
A0A6S8FDN3.1|(obsolete);,OG0064541
A0A6S8FDV5.1|(obsolete);,OG0000870
A0A6S8FDW9.1|(obsolete);,OG0003905
A0A6S8FDZ1.1|(obsolete);,OG0003233
A0A6S8FDZ6.1|(obsolete);,OG0001655
A0A6S8FE04.1|(obsolete);,OG0001217
A0A6S8FE42.1|(obsolete);,OG0002416
A0A6S8FE54.1|(obsolete);,OG0040030
A0A6S8FE73.1|(obsolete);,OG0002804
A0A6S8FEA6.1|(obsolete);,OG0014107
A0A6S8FEB6.1|(obsolete);,OG0000350
A0A6S8FEG0.1|(obsolete);,OG0064380
A0A6S8FEG6.1|(obsolete);,OG0001684
A0A6S8FEI9.1|(obsolete);,OG0000657
A0A6S8FEJ1.1|(obsolete);,OG0001168
A0A6S8FEL0.1|(obsolete);,OG0000659
A0A6S8FEQ0.1|(obsolete);,OG0002289
A0A6S8FES1.1|(obsolete);,OG0001855
A0A6S8FEU2.1|(obsolete);,OG0003455
A0A6S8FEY1.1|(obsolete);,OG0002646
A0A6S8FF06.1|(obsolete);,OG0001273
A0A6S8FF16.1|(obsolete);,OG0026583
A0A6S8FFA2.1|(obsolete);,OG0009163
A0A6S8FFG1.1|(obsolete);,OG0000659
A0A6S8FFH8.1|(obsolete);,OG0013035
A0A6S8FFI8.1|(obsolete);,OG0022658
A0A6S8FFM8.1|(obsolete);,OG0002817
A0A6S8FFR1.1|(obsolete);,OG0011552
A0A6S8FFW0.1|(obsolete);,OG0004056
A0A6S8FFY9.1|(obsolete);,OG0001621
A0A6S8FFZ4.1|(obsolete);,OG0057350
A0A6S8FG17.1|(obsolete);,OG0029206
A0A6S8FGE3.1|(obsolete);,OG0000299
A0A6S8FGF0.1|(obsolete);,OG0029207
A0A6S8FGF9.1|(obsolete);,OG0047080
A0A6S8FGG0.1|(obsolete);,OG0000376
A0A6S8FGH5.1|(obsolete);,OG0021242
A0A6S8FGK3.1|(obsolete);,OG0000863
A0A6S8FGV8.1|(obsolete);,OG0003905
A0A6S8FGV9.1|(obsolete);,OG0026538
A0A6S8FH39.1|(obsolete);,OG0000326
A0A6S8FH49.1|(obsolete);,OG0001339
A0A6S8FHB0.1|(obsolete);,OG0001719
A0A6S8FHF4.1|(obsolete);,OG0000426
A0A6S8FHM5.1|(obsolete);,OG0027757
A0A6S8FHM6.1|(obsolete);,OG0000346
A0A6S8FHS8.1|(obsolete);,OG0003092
A0A6S8FHX5.1|(obsolete);,OG0002024
A0A6S8FI20.1|(obsolete);,OG0001708
A0A6S8FI21.1|(obsolete);,OG0000873
A0A6S8FI62.1|(obsolete);,OG0000103
A0A6S8FIB4.1|(obsolete);,OG0005203
A0A6S8FIG0.1|(obsolete);,OG0000262
A0A6S8FIL2.1|(obsolete);,OG0004650
A0A6S8FIR1.1|(obsolete);,OG0000017
A0A6S8FIT4.1|(obsolete);,OG0000365
A0A6S8FIV9.1|(obsolete);,OG0019942
A0A6S8FIW6.1|(obsolete);,OG0117088
A0A6S8FJ08.1|(obsolete);,OG0000176
A0A6S8FJ81.1|(obsolete);,OG0000004
A0A6S8FJB0.1|(obsolete);,OG0003038
A0A6S8FJB2.1|(obsolete);,OG0001194
A0A6S8FJB7.1|(obsolete);,OG0003504
A0A6S8FJF8.1|(obsolete);,OG0002527
A0A6S8FJH8.1|(obsolete);,OG0002612
A0A6S8FJI0.1|(obsolete);,OG0001814
A0A6S8FJT1.1|(obsolete);,OG0005936
A0A6S8FJW7.1|(obsolete);,OG0003105
A0A6S8FJX2.1|(obsolete);,OG0013872
A0A6S8FJY2.1|(obsolete);,OG0000820
A0A6S8FJZ3.1|(obsolete);,OG0006613
A0A6S8FK63.1|(obsolete);,OG0000297
A0A6S8FK74.1|(obsolete);,OG0000017
A0A6S8FKA4.1|(obsolete);,OG0002243
A0A6S8FKF4.1|(obsolete);,OG0001188
A0A6S8FKP0.1|(obsolete);,OG0000705
A0A6S8FKQ9.1|(obsolete);,OG0000496
A0A6S8FKT3.1|(obsolete);,OG0001116
A0A6S8FKW1.1|(obsolete);,OG0002036
A0A6S8FL38.1|(obsolete);,OG0000766
A0A6S8FL70.1|(obsolete);,OG0013637
A0A6S8FLD2.1|(obsolete);,OG0000556
A0A6S8FLJ2.1|(obsolete);,OG0001668
A0A6S8FLM1.1|(obsolete);,OG0001380
A0A6S8FLP0.1|(obsolete);,OG0008239
A0A6S8FLR1.1|(obsolete);,OG0002295
A0A6S8FM05.1|(obsolete);,OG0003001
A0A6S8FM24.1|(obsolete);,OG0004103
A0A6S8FM55.1|(obsolete);,OG0002424
A0A6S8FMA8.1|(obsolete);,OG0039879
A0A6S8FMA9.1|(obsolete);,OG0007697
A0A6S8FMF1.1|(obsolete);,OG0000161
A0A6S8FMF4.1|(obsolete);,OG0000994
A0A6S8FML1.1|(obsolete);,OG0012637
A0A6S8FMS7.1|(obsolete);,OG0002063
A0A6S8FMU9.1|(obsolete);,OG0003823
A0A6S8FMY4.1|(obsolete);,OG0002967
A0A6S8FN05.1|(obsolete);,OG0001524
A0A6S8FN21.1|(obsolete);,OG0005249
A0A6S8FN85.1|(obsolete);,OG0002434
A0A6S8FNB6.1|(obsolete);,OG0007408
A0A6S8FNC6.1|(obsolete);,OG0006201
A0A6S8FNI5.1|(obsolete);,OG0004747
A0A6S8FNP5.1|(obsolete);,OG0002182
A0A6S8FNV4.1|(obsolete);,OG0003660
A0A6S8FP08.1|(obsolete);,OG0006412
A0A6S8FP91.1|(obsolete);,OG0000365
A0A6S8FP93.1|(obsolete);,OG0001257
A0A6S8FPB0.1|(obsolete);,OG0000798
A0A6S8FPD6.1|(obsolete);,OG0037137
A0A6S8FPG2.1|(obsolete);,OG0001582
A0A6S8FPS6.1|(obsolete);,OG0073157
A0A6S8FQ01.1|(obsolete);,OG0000178
A0A6S8FQ96.1|(obsolete);,OG0001503
A0A6S8FQA0.1|(obsolete);,OG0005898
A0A6S8FQA8.1|(obsolete);,OG0002541
A0A6S8FQD3.1|(obsolete);,OG0000599
A0A6S8FQD7.1|(obsolete);,OG0000017
A0A6S8FQE9.1|(obsolete);,OG0001273
A0A6S8FQM7.1|(obsolete);,OG0001389
A0A6S8FQP4.1|(obsolete);,OG0002009
A0A6S8FQP7.1|(obsolete);,OG0000129
A0A6S8FQU8.1|(obsolete);,OG0097539
A0A6S8FQY2.1|(obsolete);,OG0000867
A0A6S8FR62.1|(obsolete);,OG0011838
A0A6S8FR90.1|(obsolete);,OG0057314
A0A6S8FR98.1|(obsolete);,OG0001712
A0A6S8FRB4.1|(obsolete);,OG0051777
A0A6S8FRC5.1|(obsolete);,OG0014111
A0A6S8FRD1.1|(obsolete);,OG0002828
A0A6S8FRG0.1|(obsolete);,OG0000645
A0A6S8FRL4.1|(obsolete);,OG0001832
A0A6S8FRM5.1|(obsolete);,OG0001921
A0A6S8FRN5.1|(obsolete);,OG0032583
A0A6S8FRR3.1|(obsolete);,OG0000027
A0A6S8FRT4.1|(obsolete);,OG0001301
A0A6S8FRV1.1|(obsolete);,OG0001128
A0A6S8FS07.1|(obsolete);,OG0000346
A0A6S8FS17.1|(obsolete);,OG0003843
A0A6S8FS28.1|(obsolete);,OG0032690
A0A6S8FS50.1|(obsolete);,OG0004875
A0A6S8FSL3.1|(obsolete);,OG0001733
A0A6S8FSW4.1|(obsolete);,OG0000246
A0A6S8FT95.1|(obsolete);,OG0003018
A0A6S8FTA9.1|(obsolete);,OG0000021
A0A6S8FTC4.1|(obsolete);,OG0009436
A0A6S8FTD1.1|(obsolete);,OG0012568
A0A6S8FTM3.1|(obsolete);,OG0001115
A0A6S8FTM7.1|(obsolete);,OG0000496
A0A6S8FTP7.1|(obsolete);,OG0001237
A0A6S8FTQ2.1|(obsolete);,OG0030793
A0A6S8FTR1.1|(obsolete);,OG0010113
A0A6S8FTU6.1|(obsolete);,OG0001097
A0A6S8FTY9.1|(obsolete);,OG0004668
A0A6S8FU47.1|(obsolete);,OG0000375
A0A6S8FU85.1|(obsolete);,OG0001607
A0A6S8FU98.1|(obsolete);,OG0001534
A0A6S8FUB4.1|(obsolete);,OG0020312
A0A6S8FUE4.1|(obsolete);,OG0017503
A0A6S8FUE8.1|(obsolete);,OG0051787
A0A6S8FUF0.1|(obsolete);,OG0014127
A0A6S8FUF8.1|(obsolete);,OG0021858
A0A6S8FUT3.1|(obsolete);,OG0004050
A0A6S8FUX8.1|(obsolete);,OG0000489
A0A6S8FUY9.1|(obsolete);,OG0007861
A0A6S8FV04.1|(obsolete);,OG0043267
A0A6S8FV23.1|(obsolete);,OG0000053
A0A6S8FV89.1|(obsolete);,OG0003036
A0A6S8FV94.1|(obsolete);,OG0002472
A0A6S8FVJ6.1|(obsolete);,OG0003669
A0A6S8FVL0.1|(obsolete);,OG0043213
A0A6S8FVQ1.1|(obsolete);,OG0001622
A0A6S8FVR3.1|(obsolete);,OG0000889
A0A6S8FVU1.1|(obsolete);,OG0000132
A0A6S8FVV7.1|(obsolete);,OG0000781
A0A6S8FVW5.1|(obsolete);,OG0001394
A0A6S8FVW6.1|(obsolete);,OG0006255
A0A6S8FVW9.1|(obsolete);,OG0001566
A0A6S8FVZ5.1|(obsolete);,OG0000547
A0A6S8FW13.1|(obsolete);,OG0064372
A0A6S8FW41.1|(obsolete);,OG0007861
A0A6S8FW54.1|(obsolete);,OG0032640
A0A6S8FW70.1|(obsolete);,OG0004427
A0A6S8FW75.1|(obsolete);,OG0000927
A0A6S8FWD0.1|(obsolete);,OG0000284
A0A6S8FWF6.1|(obsolete);,OG0046952
A0A6S8FWH0.1|(obsolete);,OG0022657
A0A6S8FWH2.1|(obsolete);,OG0001565
A0A6S8FWH9.1|(obsolete);,OG0083704
A0A6S8FWI8.1|(obsolete);,OG0003323
A0A6S8FWK7.1|(obsolete);,OG0000343
A0A6S8FWN8.1|(obsolete);,OG0017508
A0A6S8FWS1.1|(obsolete);,OG0002350
A0A6S8FWZ0.1|(obsolete);,OG0000686
A0A6S8FX52.1|(obsolete);,OG0008464
A0A6S8FX57.1|(obsolete);,OG0002606
A0A6S8FX71.1|(obsolete);,OG0039979
A0A6S8FX75.1|(obsolete);,OG0000047
A0A6S8FX90.1|(obsolete);,OG0018036
A0A6S8FXA0.1|(obsolete);,OG0002303
A0A6S8FXA4.1|(obsolete);,OG0000323
A0A6S8FXF3.1|(obsolete);,OG0000017
A0A6S8FXK0.1|(obsolete);,OG0000384
A0A6S8FXS5.1|(obsolete);,OG0000572
A0A6S8FXU4.1|(obsolete);,OG0000847
A0A6S8FY56.1|(obsolete);,OG0051763
A0A6S8FY68.1|(obsolete);,OG0001093
A0A6S8FY99.1|(obsolete);,OG0002179
A0A6S8FYB2.1|(obsolete);,OG0000002
A0A6S8FYC9.1|(obsolete);,OG0023466
A0A6S8FYG3.1|(obsolete);,OG0051657
A0A6S8FYH1.1|(obsolete);,OG0039990
A0A6S8FYH8.1|(obsolete);,OG0000242
A0A6S8FYH9.1|(obsolete);,OG0000367
A0A6S8FYI3.1|(obsolete);,OG0001979
A0A6S8FYI4.1|(obsolete);,OG0043267
A0A6S8FYJ0.1|(obsolete);,OG0002154
A0A6S8FYP5.1|(obsolete);,OG0001889
A0A6S8FYS3.1|(obsolete);,OG0001996
A0A6S8FYV8.1|(obsolete);,OG0002121
A0A6S8FYW9.1|(obsolete);,OG0003377
A0A6S8FZ40.1|(obsolete);,OG0000650
A0A6S8FZ62.1|(obsolete);,OG0001790
A0A6S8FZ96.1|(obsolete);,OG0000234
A0A6S8FZE9.1|(obsolete);,OG0000122
A0A6S8FZL7.1|(obsolete);,OG0000006
A0A6S8FZS2.1|(obsolete);,OG0057498
A0A6S8FZS7.1|(obsolete);,OG0037105
A0A6S8FZZ9.1|(obsolete);,OG0004364
A0A6S8G036.1|(obsolete);,OG0000919
A0A6S8G047.1|(obsolete);,OG0000216
A0A6S8G077.1|(obsolete);,OG0019260
A0A6S8G0G5.1|(obsolete);,OG0073186
A0A6S8G0H1.1|(obsolete);,OG0043265
A0A6S8G0L3.1|(obsolete);,OG0002442
A0A6S8G0P4.1|(obsolete);,OG0034773
A0A6S8G123.1|(obsolete);,OG0000050
A0A6S8G137.1|(obsolete);,OG0097888
A0A6S8G149.1|(obsolete);,OG0001484
A0A6S8G167.1|(obsolete);,OG0024288
A0A6S8G188.1|(obsolete);,OG0051763
A0A6S8G1G2.1|(obsolete);,OG0025384
A0A6S8G1P7.1|(obsolete);,OG0006260
A0A6S8G1Q0.1|(obsolete);,OG0002387
A0A6S8G1R0.1|(obsolete);,OG0001772
A0A6S8G2A3.1|(obsolete);,OG0000884
A0A6S8G2I7.1|(obsolete);,OG0000000
A0A6S8G2L8.1|(obsolete);,OG0000222
A0A6S8G2S6.1|(obsolete);,OG0000926
A0A6S8G2V0.1|(obsolete);,OG0000285
A0A6S8G2V5.1|(obsolete);,OG0011965
A0A6S8G2W6.1|(obsolete);,OG0016577
A0A6S8G300.1|(obsolete);,OG0097584
A0A6S8G303.1|(obsolete);,OG0047019
A0A6S8G350.1|(obsolete);,OG0000037
A0A6S8G383.1|(obsolete);,OG0000477
A0A6S8G389.1|(obsolete);,OG0006792
A0A6S8G3A1.1|(obsolete);,OG0064435
A0A6S8G3B4.1|(obsolete);,OG0073139
A0A6S8G3K9.1|(obsolete);,OG0000330
A0A6S8G3S7.1|(obsolete);,OG0002208
A0A6S8G3U7.1|(obsolete);,OG0000509
A0A6S8G412.1|(obsolete);,OG0000384
A0A6S8G424.1|(obsolete);,OG0000006
A0A6S8G482.1|(obsolete);,OG0003458
A0A6S8G485.1|(obsolete);,OG0043179
A0A6S8G486.1|(obsolete);,OG0005462
A0A6S8G4C7.1|(obsolete);,OG0001720
A0A6S8G4H9.1|(obsolete);,OG0000422
A0A6S8G4I4.1|(obsolete);,OG0000285
A0A6S8G4J0.1|(obsolete);,OG0001263
A0A6S8G4J6.1|(obsolete);,OG0009236
A0A6S8G4L2.1|(obsolete);,OG0003798
A0A6S8G4M6.1|(obsolete);,OG0002056
A0A6S8G4R3.1|(obsolete);,OG0000354
A0A6S8G4T2.1|(obsolete);,OG0064334
A0A6S8G4T6.1|(obsolete);,OG0014691
A0A6S8G4U0.1|(obsolete);,OG0000524
A0A6S8G532.1|(obsolete);,OG0001461
A0A6S8G547.1|(obsolete);,OG0034794
A0A6S8G552.1|(obsolete);,OG0001892
A0A6S8G599.1|(obsolete);,OG0008791
A0A6S8G5C6.1|(obsolete);,OG0001456
A0A6S8G5H6.1|(obsolete);,OG0032677
A0A6S8G5K3.1|(obsolete);,OG0002336
A0A6S8G5L0.1|(obsolete);,OG0001288
A0A6S8G5Q4.1|(obsolete);,OG0001287
A0A6S8G5T6.1|(obsolete);,OG0003373
A0A6S8G5T7.1|(obsolete);,OG0000039
A0A6S8G5W4.1|(obsolete);,OG0000347
A0A6S8G5Y6.1|(obsolete);,OG0040003
A0A6S8G5Z6.1|(obsolete);,OG0064386
A0A6S8G612.1|(obsolete);,OG0143833
A0A6S8G650.1|(obsolete);,OG0001337
A0A6S8G662.1|(obsolete);,OG0015982
A0A6S8G689.1|(obsolete);,OG0000000
A0A6S8G6C0.1|(obsolete);,OG0005523
A0A6S8G6F7.1|(obsolete);,OG0000136
A0A6S8G6L1.1|(obsolete);,OG0000187
A0A6S8G6L5.1|(obsolete);,OG0004624
A0A6S8G6Q6.1|(obsolete);,OG0001098
A0A6S8G6U0.1|(obsolete);,OG0000002
A0A6S8G6Y4.1|(obsolete);,OG0064547
A0A6S8G702.1|(obsolete);,OG0001685
A0A6S8G736.1|(obsolete);,OG0009236
A0A6S8G790.1|(obsolete);,OG0000077
A0A6S8G7M7.1|(obsolete);,OG0032646
A0A6S8G7Q9.1|(obsolete);,OG0004419
A0A6S8G7V3.1|(obsolete);,OG0029158
A0A6S8G7V5.1|(obsolete);,OG0002071
A0A6S8G836.1|(obsolete);,OG0004751
A0A6S8G8A7.1|(obsolete);,OG0007591
A0A6S8G8F9.1|(obsolete);,OG0012116
A0A6S8G8H6.1|(obsolete);,OG0001890
A0A6S8G8I9.1|(obsolete);,OG0003643
A0A6S8G8J5.1|(obsolete);,OG0014031
A0A6S8G8K4.1|(obsolete);,OG0009016
A0A6S8G8Q8.1|(obsolete);,OG0012116
A0A6S8G8R3.1|(obsolete);,OG0000663
A0A6S8G8R5.1|(obsolete);,OG0000177
A0A6S8G8U8.1|(obsolete);,OG0015356
A0A6S8G950.1|(obsolete);,OG0001037
A0A6S8G965.1|(obsolete);,OG0009236
A0A6S8G980.1|(obsolete);,OG0021882
A0A6S8G992.1|(obsolete);,OG0000153
A0A6S8G9A7.1|(obsolete);,OG0000302
A0A6S8G9C2.1|(obsolete);,OG0001292
A0A6S8G9C6.1|(obsolete);,OG0003786
A0A6S8G9D1.1|(obsolete);,OG0023478
A0A6S8G9F1.1|(obsolete);,OG0003108
A0A6S8G9G1.1|(obsolete);,OG0005955
A0A6S8G9P2.1|(obsolete);,OG0009236
A0A6S8G9Z3.1|(obsolete);,OG0000510
A0A6S8GA60.1|(obsolete);,OG0025382
A0A6S8GAD3.1|(obsolete);,OG0022676
A0A6S8GAD4.1|(obsolete);,OG0001783
A0A6S8GAE3.1|(obsolete);,OG0027805
A0A6S8GAS0.1|(obsolete);,OG0000086
A0A6S8GAW9.1|(obsolete);,OG0001210
A0A6S8GB22.1|(obsolete);,OG0000163
A0A6S8GB23.1|(obsolete);,OG0030808
A0A6S8GB39.1|(obsolete);,OG0000097
A0A6S8GB62.1|(obsolete);,OG0010377
A0A6S8GB92.1|(obsolete);,OG0000551
A0A6S8GBG1.1|(obsolete);,OG0000784
A0A6S8GBI0.1|(obsolete);,OG0000524
A0A6S8GBI8.1|(obsolete);,OG0002081
A0A6S8GBJ2.1|(obsolete);,OG0000006
A0A6S8GBL0.1|(obsolete);,OG0002256
A0A6S8GBN1.1|(obsolete);,OG0000885
A0A6S8GBP0.1|(obsolete);,OG0001653
A0A6S8GBT5.1|(obsolete);,OG0000129
A0A6S8GBU1.1|(obsolete);,OG0001352
A0A6S8GBU3.1|(obsolete);,OG0006535
A0A6S8GBW6.1|(obsolete);,OG0000104
A0A6S8GBX5.1|(obsolete);,OG0003974
A0A6S8GBZ1.1|(obsolete);,OG0032684
A0A6S8GC28.1|(obsolete);,OG0002642
A0A6S8GC73.1|(obsolete);,OG0002553
A0A6S8GCC2.1|(obsolete);,OG0000200
A0A6S8GCC3.1|(obsolete);,OG0011498
A0A6S8GCD1.1|(obsolete);,OG0000853
A0A6S8GCD7.1|(obsolete);,OG0049792
A0A6S8GCF3.1|(obsolete);,OG0002564
A0A6S8GCJ9.1|(obsolete);,OG0005393
A0A6S8GCM7.1|(obsolete);,OG0000843
A0A6S8GCN4.1|(obsolete);,OG0002681
A0A6S8GCQ5.1|(obsolete);,OG0000620
A0A6S8GCU2.1|(obsolete);,OG0012220
A0A6S8GCU9.1|(obsolete);,OG0000077
A0A6S8GCZ2.1|(obsolete);,OG0002724
A0A6S8GD25.1|(obsolete);,OG0051763
A0A6S8GD72.1|(obsolete);,OG0001648
A0A6S8GD77.1|(obsolete);,OG0000178
A0A6S8GDB2.1|(obsolete);,OG0000262
A0A6S8GDE0.1|(obsolete);,OG0000246
A0A6S8GDE5.1|(obsolete);,OG0000544
A0A6S8GDG6.1|(obsolete);,OG0032618
A0A6S8GDM4.1|(obsolete);,OG0043120
A0A6S8GEV5.1|(obsolete);,OG0002679
A0A6S8GF73.1|(obsolete);,OG0001002
A0A6S8GFV5.1|(obsolete);,OG0006042
A0A6S8GG50.1|(obsolete);,OG0011318
A0A6S8GG82.1|(obsolete);,OG0004009
A0A6S8GGC9.1|(obsolete);,OG0040003
A0A6S8GGR3.1|(obsolete);,OG0000025
A0A6S8GH36.1|(obsolete);,OG0000544
A0A6S8GHC8.1|(obsolete);,OG0001623
A0A6S8GHE4.1|(obsolete);,OG0001026
A0A6S8GHF1.1|(obsolete);,OG0007332
A0A6S8GHG7.1|(obsolete);,OG0001199
A0A6S8GHH9.1|(obsolete);,OG0116874
A0A6S8GHK0.1|(obsolete);,OG0003432
A0A6S8GHK8.1|(obsolete);,OG0005415
A0A6S8GHM7.1|(obsolete);,OG0003089
A0A6S8GI41.1|(obsolete);,OG0002061
A0A6S8GID3.1|(obsolete);,OG0015226
A0A6S8GIH8.1|(obsolete);,OG0000966
A0A6S8GJ12.1|(obsolete);,OG0001175
A0A6S8GJ71.1|(obsolete);,OG0012563
A0A6S8GJ87.1|(obsolete);,OG0002924
A0A6S8GJB3.1|(obsolete);,OG0040028
