"qseqid","diff_Tscore","diff_E_Value","diff_P_Ident","perc_diff_Tscore","Group"
"ENA|CAB5808612|CAB5808612.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5808614|CAB5808614.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5808714|CAB5808714.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5808718|CAB5808718.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5808722|CAB5808722.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5808725|CAB5808725.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5808732|CAB5808732.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5808739|CAB5808739.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5808745|CAB5808745.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5808755|CAB5808755.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5808759|CAB5808759.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5808767|CAB5808767.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5808848|CAB5808848.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5808850|CAB5808850.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5808853|CAB5808853.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5808989|CAB5808989.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809011|CAB5809011.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809016|CAB5809016.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809023|CAB5809023.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809026|CAB5809026.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809029|CAB5809029.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809036|CAB5809036.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809040|CAB5809040.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809043|CAB5809043.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809050|CAB5809050.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809053|CAB5809053.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809059|CAB5809059.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809062|CAB5809062.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809068|CAB5809068.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809075|CAB5809075.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809077|CAB5809077.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809081|CAB5809081.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809084|CAB5809084.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809088|CAB5809088.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809198|CAB5809198.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809205|CAB5809205.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809216|CAB5809216.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809238|CAB5809238.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809247|CAB5809247.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809258|CAB5809258.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809317|CAB5809317.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809345|CAB5809345.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809356|CAB5809356.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809362|CAB5809362.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809365|CAB5809365.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809370|CAB5809370.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809374|CAB5809374.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809589|CAB5809589.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809619|CAB5809619.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809623|CAB5809623.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809765|CAB5809765.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809769|CAB5809769.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809868|CAB5809868.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809899|CAB5809899.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809901|CAB5809901.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809935|CAB5809935.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809946|CAB5809946.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809969|CAB5809969.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5809982|CAB5809982.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5810002|CAB5810002.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5810012|CAB5810012.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5810037|CAB5810037.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5810063|CAB5810063.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5810123|CAB5810123.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5810195|CAB5810195.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5810200|CAB5810200.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5810216|CAB5810216.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5810270|CAB5810270.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5810292|CAB5810292.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5810356|CAB5810356.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5810375|CAB5810375.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5810396|CAB5810396.1",NA,NA,NA,NA,"laby_only"
"ENA|CAB5729002|CAB5729002.1",786.6,-2.35e-05,65.6,"0%-85%","Stramenopile"
"ENA|CAB5729129|CAB5729129.1",608.8,-0.000916,23.1,"0%-85%","Stramenopile"
"ENA|CAB5730567|CAB5730567.1",549.1,-5.63e-10,66.7,"0%-85%","Stramenopile"
"ENA|CAB5731290|CAB5731290.1",820.1,-7.83e-10,65,"0%-85%","Stramenopile"
"ENA|CAB5731384|CAB5731384.1",131,-1.21e-08,50.8,"0%-85%","Stramenopile"
"ENA|CAB5731627|CAB5731627.1",185.2,-4.01e-08,73.9,"0%-85%","Stramenopile"
"ENA|CAB5731785|CAB5731785.1",1073,-1.18e-17,75.7,"0%-85%","Stramenopile"
"ENA|CAB5732149|CAB5732149.1",1197.8,-4.87e-06,72.9,"0%-85%","Stramenopile"
"ENA|CAB5732191|CAB5732191.1",581,-4.79e-06,72,"0%-85%","Stramenopile"
"ENA|CAB5732532|CAB5732532.1",522.2,-4.4e-08,71,"0%-85%","Stramenopile"
"ENA|CAB5732857|CAB5732857.1",430.1,-3.24e-13,69.1,"0%-85%","Stramenopile"
"ENA|CAB5733027|CAB5733027.1",1112.7,-6.68e-15,50.5,"0%-85%","Stramenopile"
"ENA|CAB5733294|CAB5733294.1",813,-6.14e-25,63.8,"0%-85%","Stramenopile"
"ENA|CAB5734212|CAB5734212.1",1246.5,-0.000603,75.3,"0%-85%","Stramenopile"
"ENA|CAB5734516|CAB5734516.1",790.1,-1.8e-07,66.7,"0%-85%","Stramenopile"
"ENA|CAB5735472|CAB5735472.1",295.7,-1.32e-05,58.8,"0%-85%","Stramenopile"
"ENA|CAB5735699|CAB5735699.1",488.5,-0.000463,71.8,"0%-85%","Stramenopile"
"ENA|CAB5735827|CAB5735827.1",607.5,-5.74e-13,75.1,"0%-85%","Stramenopile"
"ENA|CAB5736666|CAB5736666.1",1264,-0.00013,66.1,"0%-85%","Stramenopile"
"ENA|CAB5736880|CAB5736880.1",1053.2,-2.4e-14,70.2,"0%-85%","Stramenopile"
"ENA|CAB5736954|CAB5736954.1",362.8,-7.98e-09,70.7,"0%-85%","Stramenopile"
"ENA|CAB5737728|CAB5737728.1",732.9,-2.08e-05,72.6,"0%-85%","Stramenopile"
"ENA|CAB5738283|CAB5738283.1",631.4,-7.49e-09,71.6,"0%-85%","Stramenopile"
"ENA|CAB5738354|CAB5738354.1",541,-2.06e-22,74.6,"0%-85%","Stramenopile"
"ENA|CAB5738644|CAB5738644.1",397.9,-0.000183,74.8,"0%-85%","Stramenopile"
"ENA|CAB5738706|CAB5738706.1",35.1,-0.000707,24.4,"0%-85%","Stramenopile"
"ENA|CAB5738785|CAB5738785.1",176.7,-0.000413,70.2,"0%-85%","Stramenopile"
"ENA|CAB5739122|CAB5739122.1",1032.9,-0.000405,72.4,"0%-85%","Stramenopile"
"ENA|CAB5739962|CAB5739962.1",1013.2,-0.000328,66.7,"0%-85%","Stramenopile"
"ENA|CAB5740690|CAB5740690.1",237.8,-2.07e-08,73,"0%-85%","Stramenopile"
"ENA|CAB5740718|CAB5740718.1",972.9,-9.65e-05,74,"0%-85%","Stramenopile"
"ENA|CAB5741127|CAB5741127.1",615.1,-9.57e-11,67.7,"0%-85%","Stramenopile"
"ENA|CAB5741582|CAB5741582.1",598.2,-9.9e-05,77.5,"0%-85%","Stramenopile"
"ENA|CAB5742298|CAB5742298.1",391,-4.92e-38,63.6,"0%-85%","Stramenopile"
"ENA|CAB5742318|CAB5742318.1",463.9,-8.57e-05,65.2,"0%-85%","Stramenopile"
"ENA|CAB5742463|CAB5742463.1",358,-0.000356,75,"0%-85%","Stramenopile"
"ENA|CAB5743341|CAB5743341.1",1159.3,-0.000365,72,"0%-85%","Stramenopile"
"ENA|CAB5744033|CAB5744033.1",259.9,-7.69e-14,68.5,"0%-85%","Stramenopile"
"ENA|CAB5744743|CAB5744743.1",321.1,-1.99e-05,68,"0%-85%","Stramenopile"
"ENA|CAB5744907|CAB5744907.1",761.7,-1.45e-05,69.5,"0%-85%","Stramenopile"
"ENA|CAB5745405|CAB5745405.1",185.2,-1.15e-06,66.1,"0%-85%","Stramenopile"
"ENA|CAB5745690|CAB5745690.1",1176.5,-0.000832,73.8,"0%-85%","Stramenopile"
"ENA|CAB5746210|CAB5746210.1",540.4,-6.75e-05,61,"0%-85%","Stramenopile"
"ENA|CAB5746220|CAB5746220.1",868.3,-6.41e-16,76.1,"0%-85%","Stramenopile"
"ENA|CAB5746620|CAB5746620.1",518.9,-4.28e-05,72.1,"0%-85%","Stramenopile"
"ENA|CAB5746719|CAB5746719.1",682.2,-0.000375,75,"0%-85%","Stramenopile"
"ENA|CAB5747281|CAB5747281.1",325.8,-4.88e-08,70.6,"0%-85%","Stramenopile"
"ENA|CAB5748017|CAB5748017.1",429.8,-1.27e-07,65.5,"0%-85%","Stramenopile"
"ENA|CAB5748639|CAB5748639.1",388.6,-9.04e-06,68.9,"0%-85%","Stramenopile"
"ENA|CAB5748644|CAB5748644.1",156.3,-1.54e-09,65.7,"0%-85%","Stramenopile"
"ENA|CAB5749119|CAB5749119.1",668.6,-8.99e-20,68.9,"0%-85%","Stramenopile"
"ENA|CAB5749731|CAB5749731.1",247.5,-3.97e-05,48.6,"0%-85%","Stramenopile"
"ENA|CAB5750108|CAB5750108.1",200.3,-6.22e-06,71.2,"0%-85%","Stramenopile"
"ENA|CAB5750576|CAB5750576.1",695.1,-0.000412,65.8,"0%-85%","Stramenopile"
"ENA|CAB5751862|CAB5751862.1",199,-6.82e-05,72.6,"0%-85%","Stramenopile"
"ENA|CAB5753419|CAB5753419.1",263.8,-1.51e-07,63.4,"0%-85%","Stramenopile"
"ENA|CAB5754108|CAB5754108.1",374.6,-3.82e-08,70.4,"0%-85%","Stramenopile"
"ENA|CAB5754713|CAB5754713.1",168.6,-3.67e-05,56.9,"0%-85%","Stramenopile"
"ENA|CAB5754973|CAB5754973.1",515.8,-5e-05,75.8,"0%-85%","Stramenopile"
"ENA|CAB5755335|CAB5755335.1",573.9,-2.38e-08,73.8,"0%-85%","Stramenopile"
"ENA|CAB5755878|CAB5755878.1",290,-4.24e-06,57.1,"0%-85%","Stramenopile"
"ENA|CAB5755936|CAB5755936.1",278.8,-8.81e-06,68,"0%-85%","Stramenopile"
"ENA|CAB5757541|CAB5757541.1",271.5,-5.33e-11,73.5,"0%-85%","Stramenopile"
"ENA|CAB5758017|CAB5758017.1",465.6,-6.8e-12,63.1,"0%-85%","Stramenopile"
"ENA|CAB5758062|CAB5758062.1",575.2,-2.21e-07,73,"0%-85%","Stramenopile"
"ENA|CAB5758772|CAB5758772.1",1148.1,-0.000592,75.2,"0%-85%","Stramenopile"
"ENA|CAB5758872|CAB5758872.1",398.7,-9.58e-05,66.2,"0%-85%","Stramenopile"
"ENA|CAB5758877|CAB5758877.1",155.5,-4.24e-08,57.9,"0%-85%","Stramenopile"
"ENA|CAB5759203|CAB5759203.1",148.2,-0.000143,62.3,"0%-85%","Stramenopile"
"ENA|CAB5759413|CAB5759413.1",553.2,-1.71e-06,40,"0%-85%","Stramenopile"
"ENA|CAB5759562|CAB5759562.1",160.8,-0.000995,46.9,"0%-85%","Stramenopile"
"ENA|CAB5759567|CAB5759567.1",84.8,-0.000106,46.9,"0%-85%","Stramenopile"
"ENA|CAB5759571|CAB5759571.1",553.1,-1.18e-07,73.5,"0%-85%","Stramenopile"
"ENA|CAB5759751|CAB5759751.1",101.2,-0.000368,26.2,"0%-85%","Stramenopile"
"ENA|CAB5759823|CAB5759823.1",151.3,-5e-21,42.8,"0%-85%","Stramenopile"
"ENA|CAB5759929|CAB5759929.1",286.2,-6.43e-08,63.7,"0%-85%","Stramenopile"
"ENA|CAB5760012|CAB5760012.1",1204.7,-3.25e-05,67.5,"0%-85%","Stramenopile"
"ENA|CAB5760215|CAB5760215.1",153.5,-5.56e-17,58.8,"0%-85%","Stramenopile"
"ENA|CAB5760219|CAB5760219.1",260.3,-2.5e-07,70.8,"0%-85%","Stramenopile"
"ENA|CAB5760292|CAB5760292.1",613.1,-0.000291,65.6,"0%-85%","Stramenopile"
"ENA|CAB5760731|CAB5760731.1",90.5,-2.91e-06,7.2,"0%-85%","Stramenopile"
"ENA|CAB5760793|CAB5760793.1",843.4,-0.000188,47.5,"0%-85%","Stramenopile"
"ENA|CAB5761006|CAB5761006.1",250.8,-2.46e-13,71.8,"0%-85%","Stramenopile"
"ENA|CAB5761015|CAB5761015.1",300.4,-3.63e-15,57.3,"0%-85%","Stramenopile"
"ENA|CAB5761066|CAB5761066.1",183,-4.58e-05,43.3,"0%-85%","Stramenopile"
"ENA|CAB5761422|CAB5761422.1",447,-7.59e-09,73.1,"0%-85%","Stramenopile"
"ENA|CAB5761486|CAB5761486.1",171.6,-4.71e-07,68.9,"0%-85%","Stramenopile"
"ENA|CAB5761597|CAB5761597.1",420.3,-1.74e-16,65.9,"0%-85%","Stramenopile"
"ENA|CAB5761928|CAB5761928.1",1267.5,-1.03e-05,72.4,"0%-85%","Stramenopile"
"ENA|CAB5762320|CAB5762320.1",396.9,-5.13e-07,61.6,"0%-85%","Stramenopile"
"ENA|CAB5763273|CAB5763273.1",247.2,-0.000323,68.6,"0%-85%","Stramenopile"
"ENA|CAB5763419|CAB5763419.1",236,-1.21e-08,69.9,"0%-85%","Stramenopile"
"ENA|CAB5763485|CAB5763485.1",288.7,-3.01e-07,26.4,"0%-85%","Stramenopile"
"ENA|CAB5763707|CAB5763707.1",198.2,-3.7e-06,68.8,"0%-85%","Stramenopile"
"ENA|CAB5763758|CAB5763758.1",967.5,-0.000809,71,"0%-85%","Stramenopile"
"ENA|CAB5763910|CAB5763910.1",189,-3.8e-21,61.8,"0%-85%","Stramenopile"
"ENA|CAB5763914|CAB5763914.1",140.1,-0.000512,50.3,"0%-85%","Stramenopile"
"ENA|CAB5763925|CAB5763925.1",561.8,-1.13e-13,76.6,"0%-85%","Stramenopile"
"ENA|CAB5764256|CAB5764256.1",153.7,-0.000292,63.2,"0%-85%","Stramenopile"
"ENA|CAB5766787|CAB5766787.1",135.4,-1.39e-14,61.4,"0%-85%","Stramenopile"
"ENA|CAB5766903|CAB5766903.1",133.8,-9.17e-05,38.2,"0%-85%","Stramenopile"
"ENA|CAB5767048|CAB5767048.1",145.2,-2.84e-05,63.2,"0%-85%","Stramenopile"
"ENA|CAB5767103|CAB5767103.1",150.7,-0.000243,60.9,"0%-85%","Stramenopile"
"ENA|CAB5768048|CAB5768048.1",191.9,-3.82e-06,48.4,"0%-85%","Stramenopile"
"ENA|CAB5768226|CAB5768226.1",179.6,-3.24e-22,60.3,"0%-85%","Stramenopile"
"ENA|CAB5768896|CAB5768896.1",878.9,-5.43e-05,70.6,"0%-85%","Stramenopile"
"ENA|CAB5769094|CAB5769094.1",871.7,-0.000571,52,"0%-85%","Stramenopile"
"ENA|CAB5769729|CAB5769729.1",1198,-9.98e-78,76,"0%-85%","Stramenopile"
"ENA|CAB5769816|CAB5769816.1",170.9,-6.72e-08,65.7,"0%-85%","Stramenopile"
"ENA|CAB5769870|CAB5769870.1",341.9,-1.57e-10,72.4,"0%-85%","Stramenopile"
"ENA|CAB5769955|CAB5769955.1",114,-5.52e-26,25.7,"0%-85%","Stramenopile"
"ENA|CAB5770295|CAB5770295.1",826.1,-0.000576,73.8,"0%-85%","Stramenopile"
"ENA|CAB5770412|CAB5770412.1",172.6,-1.14e-15,61.9,"0%-85%","Stramenopile"
"ENA|CAB5770746|CAB5770746.1",138.9,-3.14e-06,65.2,"0%-85%","Stramenopile"
"ENA|CAB5770911|CAB5770911.1",144.1,-6.83e-06,68.2,"0%-85%","Stramenopile"
"ENA|CAB5771596|CAB5771596.1",445.2,-6.15e-09,60.5,"0%-85%","Stramenopile"
"ENA|CAB5772062|CAB5772062.1",89.1,-1.44e-07,31.7,"0%-85%","Stramenopile"
"ENA|CAB5772654|CAB5772654.1",200.4,-1.46e-08,63.6,"0%-85%","Stramenopile"
"ENA|CAB5772689|CAB5772689.1",652.6,-0.000223,76.1,"0%-85%","Stramenopile"
"ENA|CAB5772741|CAB5772741.1",374.9,-0.000189,65.4,"0%-85%","Stramenopile"
"ENA|CAB5772816|CAB5772816.1",163.2,-1.1e-11,26.2,"0%-85%","Stramenopile"
"ENA|CAB5772887|CAB5772887.1",227.1,-2.89e-05,69.9,"0%-85%","Stramenopile"
"ENA|CAB5773213|CAB5773213.1",209.2,-2.1e-08,59.7,"0%-85%","Stramenopile"
"ENA|CAB5773607|CAB5773607.1",150.5,-1.37e-11,46.3,"0%-85%","Stramenopile"
"ENA|CAB5773661|CAB5773661.1",32,-8.8899999999975e-08,10.6,"0%-85%","Stramenopile"
"ENA|CAB5773674|CAB5773674.1",151.3,-3.14e-05,2.2,"0%-85%","Stramenopile"
"ENA|CAB5773718|CAB5773718.1",991.3,-6.32e-16,77.1,"0%-85%","Stramenopile"
"ENA|CAB5773777|CAB5773777.1",89.6,-6.33e-07,30.1,"0%-85%","Stramenopile"
"ENA|CAB5773875|CAB5773875.1",350,-0.000334,62.3,"0%-85%","Stramenopile"
"ENA|CAB5773977|CAB5773977.1",289.5,-4.91e-05,77.6,"0%-85%","Stramenopile"
"ENA|CAB5774313|CAB5774313.1",199.6,-4.42e-05,67.9,"0%-85%","Stramenopile"
"ENA|CAB5774462|CAB5774462.1",152.1,-1.04e-11,63.7,"0%-85%","Stramenopile"
"ENA|CAB5774743|CAB5774743.1",246.3,-0.000769,58.4,"0%-85%","Stramenopile"
"ENA|CAB5775396|CAB5775396.1",374.2,-9.57e-07,71.7,"0%-85%","Stramenopile"
"ENA|CAB5776681|CAB5776681.1",180.3,-0.000326,70.5,"0%-85%","Stramenopile"
"ENA|CAB5776835|CAB5776835.1",1165.9,-0.000429,72,"0%-85%","Stramenopile"
"ENA|CAB5777055|CAB5777055.1",233.5,-4.93e-07,55.4,"0%-85%","Stramenopile"
"ENA|CAB5777396|CAB5777396.1",353.4,-0.000108,65.1,"0%-85%","Stramenopile"
"ENA|CAB5778280|CAB5778280.1",33.9,-0.000535,34.9,"0%-85%","Stramenopile"
"ENA|CAB5778518|CAB5778518.1",85.4,-0.000587,42.4,"0%-85%","Stramenopile"
"ENA|CAB5778546|CAB5778546.1",866.2,-0.000521,42.9,"0%-85%","Stramenopile"
"ENA|CAB5779598|CAB5779598.1",276.4,-1.62e-06,37.9,"0%-85%","Stramenopile"
"ENA|CAB5779901|CAB5779901.1",834.6,-1.14e-14,57.1,"0%-85%","Stramenopile"
"ENA|CAB5780304|CAB5780304.1",62.3,-0.000242,46.5,"0%-85%","Stramenopile"
"ENA|CAB5780327|CAB5780327.1",301.3,-5e-04,46.5,"0%-85%","Stramenopile"
"ENA|CAB5780332|CAB5780332.1",62.3,-0.000342,46.5,"0%-85%","Stramenopile"
"ENA|CAB5781103|CAB5781103.1",524.2,-1.61e-05,69.4,"0%-85%","Stramenopile"
"ENA|CAB5781280|CAB5781280.1",251.9,-3.14e-06,70.3,"0%-85%","Stramenopile"
"ENA|CAB5781450|CAB5781450.1",513.9,-0.000258,46.6,"0%-85%","Stramenopile"
"ENA|CAB5781743|CAB5781743.1",715.4,-1.33e-18,75.7,"0%-85%","Stramenopile"
"ENA|CAB5783549|CAB5783549.1",607.5,-2.96e-07,62.1,"0%-85%","Stramenopile"
"ENA|CAB5784003|CAB5784003.1",313.2,-2.2e-06,71.8,"0%-85%","Stramenopile"
"ENA|CAB5784241|CAB5784241.1",683.2,-0.000634,77.4,"0%-85%","Stramenopile"
"ENA|CAB5784477|CAB5784477.1",888.1,-0.000579,66.7,"0%-85%","Stramenopile"
"ENA|CAB5784802|CAB5784802.1",918.3,-2.02e-07,75.7,"0%-85%","Stramenopile"
"ENA|CAB5785890|CAB5785890.1",1076.5,-9.22e-05,58,"0%-85%","Stramenopile"
"ENA|CAB5786876|CAB5786876.1",1205.3,-3.72e-10,75.4,"0%-85%","Stramenopile"
"ENA|CAB5787549|CAB5787549.1",169.5,-3.68e-05,58.8,"0%-85%","Stramenopile"
"ENA|CAB5787724|CAB5787724.1",1156.8,-1.38e-10,73.1,"0%-85%","Stramenopile"
"ENA|CAB5788044|CAB5788044.1",1287.4,-2.24e-14,70.8,"0%-85%","Stramenopile"
"ENA|CAB5788325|CAB5788325.1",1134.4,-1.97e-11,77,"0%-85%","Stramenopile"
"ENA|CAB5791357|CAB5791357.1",1283.1,-7.71e-05,61,"0%-85%","Stramenopile"
"ENA|CAB5791699|CAB5791699.1",1165.9,-2.86e-06,72,"0%-85%","Stramenopile"
"ENA|CAB5791749|CAB5791749.1",599.7,-0.000264,76.9,"0%-85%","Stramenopile"
"ENA|CAB5791981|CAB5791981.1",284,-3.41e-10,70.4,"0%-85%","Stramenopile"
"ENA|CAB5792149|CAB5792149.1",259.6,-0.000421,73.4,"0%-85%","Stramenopile"
"ENA|CAB5792154|CAB5792154.1",670.1,-0.000754,59.7,"0%-85%","Stramenopile"
"ENA|CAB5792278|CAB5792278.1",272.6,-0.000788,66.7,"0%-85%","Stramenopile"
"ENA|CAB5793071|CAB5793071.1",278.4,-1.67e-05,62.2,"0%-85%","Stramenopile"
"ENA|CAB5793396|CAB5793396.1",1153.3,-0.000498,79.2,"0%-85%","Stramenopile"
"ENA|CAB5793777|CAB5793777.1",433.6,-3.33e-17,62.6,"0%-85%","Stramenopile"
"ENA|CAB5794752|CAB5794752.1",149.2,-0.000106,19.6,"0%-85%","Stramenopile"
"ENA|CAB5794758|CAB5794758.1",282.8,-1.23e-09,64.1,"0%-85%","Stramenopile"
"ENA|CAB5794856|CAB5794856.1",711.9,-7.5e-06,67.8,"0%-85%","Stramenopile"
"ENA|CAB5794874|CAB5794874.1",465.9,-2.83e-05,72.4,"0%-85%","Stramenopile"
"ENA|CAB5794983|CAB5794983.1",1217.5,-1.33e-05,57.1,"0%-85%","Stramenopile"
"ENA|CAB5795012|CAB5795012.1",356.8,-5.02e-17,53,"0%-85%","Stramenopile"
"ENA|CAB5795034|CAB5795034.1",965.6,-5.34e-08,67.8,"0%-85%","Stramenopile"
"ENA|CAB5795054|CAB5795054.1",146.9,-1.38e-05,11.5,"0%-85%","Stramenopile"
"ENA|CAB5795177|CAB5795177.1",272.3,-4.27e-07,63.9,"0%-85%","Stramenopile"
"ENA|CAB5795547|CAB5795547.1",624.3,-5.88e-06,63.7,"0%-85%","Stramenopile"
"ENA|CAB5795646|CAB5795646.1",662.4,-0.000927,76.1,"0%-85%","Stramenopile"
"ENA|CAB5795911|CAB5795911.1",691.6,-0.000101,62.3,"0%-85%","Stramenopile"
"ENA|CAB5796076|CAB5796076.1",895.5,-6.05e-07,73.5,"0%-85%","Stramenopile"
"ENA|CAB5796301|CAB5796301.1",800.7,-0.000521,65.8,"0%-85%","Stramenopile"
"ENA|CAB5796942|CAB5796942.1",750.8,-1.49e-06,67.2,"0%-85%","Stramenopile"
"ENA|CAB5797827|CAB5797827.1",966.3,-2.76e-13,73.9,"0%-85%","Stramenopile"
"ENA|CAB5797974|CAB5797974.1",627.3,-0.000343,56.5,"0%-85%","Stramenopile"
"ENA|CAB5798520|CAB5798520.1",176.4,-6.16e-05,66.4,"0%-85%","Stramenopile"
"ENA|CAB5798758|CAB5798758.1",1010.2,-6.17e-05,65.8,"0%-85%","Stramenopile"
"ENA|CAB5798843|CAB5798843.1",1164.1,-1.64e-13,77,"0%-85%","Stramenopile"
"ENA|CAB5798847|CAB5798847.1",728.5,-7.56e-08,74.9,"0%-85%","Stramenopile"
"ENA|CAB5798910|CAB5798910.1",930,-1.3e-24,66.3,"0%-85%","Stramenopile"
"ENA|CAB5799994|CAB5799994.1",980.5,-1.35e-05,73,"0%-85%","Stramenopile"
"ENA|CAB5801624|CAB5801624.1",317.9,-7.34e-05,28.6,"0%-85%","Stramenopile"
"ENA|CAB5801721|CAB5801721.1",417.8,-1.29e-08,75.2,"0%-85%","Stramenopile"
"ENA|CAB5803139|CAB5803139.1",1185.2,-0.000483,75.4,"0%-85%","Stramenopile"
"ENA|CAB5803222|CAB5803222.1",500.5,-0.000303,64.7,"0%-85%","Stramenopile"
"ENA|CAB5803586|CAB5803586.1",832.4,-0.000238,58.9,"0%-85%","Stramenopile"
"ENA|CAB5804122|CAB5804122.1",261.8,-6.79e-05,30.4,"0%-85%","Stramenopile"
"ENA|CAB5804657|CAB5804657.1",552.4,-3.5e-06,64.4,"0%-85%","Stramenopile"
"ENA|CAB5805749|CAB5805749.1",508.8,-6.97e-06,51.7,"0%-85%","Stramenopile"
"ENA|CAB5805773|CAB5805773.1",1066.6,-2.02e-09,69.6,"0%-85%","Stramenopile"
"ENA|CAB5806856|CAB5806856.1",81.9,-8.34e-06,70,"0%-85%","Stramenopile"
"ENA|CAB5806944|CAB5806944.1",443.5,-4.06e-08,68.6,"0%-85%","Stramenopile"
"ENA|CAB5807116|CAB5807116.1",172.1,-0.000419,75,"0%-85%","Stramenopile"
"ENA|CAB5808059|CAB5808059.1",656.7,-0.000228,57.8,"0%-85%","Stramenopile"
"ENA|CAB5808084|CAB5808084.1",639.3,-0.000164,57.8,"0%-85%","Stramenopile"
"ENA|CAB5808097|CAB5808097.1",624.3,-0.000164,55.7,"0%-85%","Stramenopile"
"ENA|CAB5808595|CAB5808595.1",127.2,-1.82e-05,47.5,"0%-85%","Stramenopile"
"ENA|CAB5808606|CAB5808606.1",275.6,-6.14e-05,71.3,"0%-85%","Stramenopile"
"ENA|CAB5809960|CAB5809960.1",277.6,-1.46e-10,73.2,"0%-85%","Stramenopile"
"ENA|CAB5810127|CAB5810127.1",991.1,-0.000851,75.6,"0%-85%","Stramenopile"
"ENA|CAB5810268|CAB5810268.1",990.6,-1.24e-10,68.2,"0%-85%","Stramenopile"
"ENA|CAB5810392|CAB5810392.1",1104,-4.57e-08,78.4,"0%-85%","Stramenopile"
"ENA|CAB5810447|CAB5810447.1",489.4,-4.99e-05,77.7,"0%-85%","Stramenopile"
