"","qseqid","diff_Tscore","diff_E_Value","diff_P_Ident","perc_diff_Tscore","Group"
"1","ENA|ABE97915|ABE97915.1",NA,NA,NA,NA,"aurantio_only"
"3605","ENA|CAB5737308|CAB5737308.1",NA,NA,NA,NA,"laby_only"
"3606","ENA|CAB5737311|CAB5737311.1",NA,NA,NA,NA,"laby_only"
"3607","ENA|CAB5737313|CAB5737313.1",NA,NA,NA,NA,"laby_only"
"3608","ENA|CAB5737325|CAB5737325.1",NA,NA,NA,NA,"laby_only"
"3609","ENA|CAB5737328|CAB5737328.1",NA,NA,NA,NA,"laby_only"
"3610","ENA|CAB5737335|CAB5737335.1",NA,NA,NA,NA,"laby_only"
"3611","ENA|CAB5737340|CAB5737340.1",NA,NA,NA,NA,"laby_only"
"3612","ENA|CAB5737344|CAB5737344.1",NA,NA,NA,NA,"laby_only"
"3613","ENA|CAB5737347|CAB5737347.1",NA,NA,NA,NA,"laby_only"
"3614","ENA|CAB5737357|CAB5737357.1",NA,NA,NA,NA,"laby_only"
"3615","ENA|CAB5737370|CAB5737370.1",NA,NA,NA,NA,"laby_only"
"3616","ENA|CAB5737378|CAB5737378.1",NA,NA,NA,NA,"laby_only"
"3617","ENA|CAB5737384|CAB5737384.1",NA,NA,NA,NA,"laby_only"
"3618","ENA|CAB5737394|CAB5737394.1",NA,NA,NA,NA,"laby_only"
"3619","ENA|CAB5737402|CAB5737402.1",NA,NA,NA,NA,"laby_only"
"3620","ENA|CAB5737406|CAB5737406.1",NA,NA,NA,NA,"laby_only"
"3621","ENA|CAB5737410|CAB5737410.1",NA,NA,NA,NA,"laby_only"
"3622","ENA|CAB5737417|CAB5737417.1",NA,NA,NA,NA,"laby_only"
"3623","ENA|CAB5737424|CAB5737424.1",NA,NA,NA,NA,"laby_only"
"3624","ENA|CAB5737432|CAB5737432.1",NA,NA,NA,NA,"laby_only"
"3625","ENA|CAB5737436|CAB5737436.1",NA,NA,NA,NA,"laby_only"
"3626","ENA|CAB5737446|CAB5737446.1",NA,NA,NA,NA,"laby_only"
"3627","ENA|CAB5737449|CAB5737449.1",NA,NA,NA,NA,"laby_only"
"3628","ENA|CAB5737452|CAB5737452.1",NA,NA,NA,NA,"laby_only"
"3629","ENA|CAB5737459|CAB5737459.1",NA,NA,NA,NA,"laby_only"
"3630","ENA|CAB5737462|CAB5737462.1",NA,NA,NA,NA,"laby_only"
"3631","ENA|CAB5737472|CAB5737472.1",NA,NA,NA,NA,"laby_only"
"3632","ENA|CAB5737476|CAB5737476.1",NA,NA,NA,NA,"laby_only"
"3633","ENA|CAB5737483|CAB5737483.1",NA,NA,NA,NA,"laby_only"
"3634","ENA|CAB5737488|CAB5737488.1",NA,NA,NA,NA,"laby_only"
"3635","ENA|CAB5737494|CAB5737494.1",NA,NA,NA,NA,"laby_only"
"3636","ENA|CAB5737498|CAB5737498.1",NA,NA,NA,NA,"laby_only"
"3637","ENA|CAB5737505|CAB5737505.1",NA,NA,NA,NA,"laby_only"
"3638","ENA|CAB5737513|CAB5737513.1",NA,NA,NA,NA,"laby_only"
"3639","ENA|CAB5737521|CAB5737521.1",NA,NA,NA,NA,"laby_only"
"3640","ENA|CAB5737524|CAB5737524.1",NA,NA,NA,NA,"laby_only"
"3641","ENA|CAB5737535|CAB5737535.1",NA,NA,NA,NA,"laby_only"
"3642","ENA|CAB5737546|CAB5737546.1",NA,NA,NA,NA,"laby_only"
"3643","ENA|CAB5737553|CAB5737553.1",NA,NA,NA,NA,"laby_only"
"3644","ENA|CAB5737559|CAB5737559.1",NA,NA,NA,NA,"laby_only"
"3645","ENA|CAB5737567|CAB5737567.1",NA,NA,NA,NA,"laby_only"
"3646","ENA|CAB5737576|CAB5737576.1",NA,NA,NA,NA,"laby_only"
"3647","ENA|CAB5737581|CAB5737581.1",NA,NA,NA,NA,"laby_only"
"3648","ENA|CAB5737585|CAB5737585.1",NA,NA,NA,NA,"laby_only"
"3649","ENA|CAB5737597|CAB5737597.1",NA,NA,NA,NA,"laby_only"
"3650","ENA|CAB5737602|CAB5737602.1",NA,NA,NA,NA,"laby_only"
"3651","ENA|CAB5737607|CAB5737607.1",NA,NA,NA,NA,"laby_only"
"3652","ENA|CAB5737612|CAB5737612.1",NA,NA,NA,NA,"laby_only"
"3653","ENA|CAB5737618|CAB5737618.1",NA,NA,NA,NA,"laby_only"
"3654","ENA|CAB5737623|CAB5737623.1",NA,NA,NA,NA,"laby_only"
"3655","ENA|CAB5737627|CAB5737627.1",NA,NA,NA,NA,"laby_only"
"3656","ENA|CAB5737631|CAB5737631.1",NA,NA,NA,NA,"laby_only"
"3657","ENA|CAB5737635|CAB5737635.1",NA,NA,NA,NA,"laby_only"
"3658","ENA|CAB5737644|CAB5737644.1",NA,NA,NA,NA,"laby_only"
"3659","ENA|CAB5737648|CAB5737648.1",NA,NA,NA,NA,"laby_only"
"3660","ENA|CAB5737655|CAB5737655.1",NA,NA,NA,NA,"laby_only"
"3661","ENA|CAB5737660|CAB5737660.1",NA,NA,NA,NA,"laby_only"
"3662","ENA|CAB5737669|CAB5737669.1",NA,NA,NA,NA,"laby_only"
"3663","ENA|CAB5737675|CAB5737675.1",NA,NA,NA,NA,"laby_only"
"3664","ENA|CAB5737683|CAB5737683.1",NA,NA,NA,NA,"laby_only"
"3665","ENA|CAB5737689|CAB5737689.1",NA,NA,NA,NA,"laby_only"
"3666","ENA|CAB5737693|CAB5737693.1",NA,NA,NA,NA,"laby_only"
"3667","ENA|CAB5737704|CAB5737704.1",NA,NA,NA,NA,"laby_only"
"3668","ENA|CAB5737713|CAB5737713.1",NA,NA,NA,NA,"laby_only"
"3669","ENA|CAB5737718|CAB5737718.1",NA,NA,NA,NA,"laby_only"
"3670","ENA|CAB5737720|CAB5737720.1",NA,NA,NA,NA,"laby_only"
"3671","ENA|CAB5737728|CAB5737728.1",NA,NA,NA,NA,"laby_only"
"3672","ENA|CAB5737730|CAB5737730.1",NA,NA,NA,NA,"laby_only"
"3673","ENA|CAB5737734|CAB5737734.1",NA,NA,NA,NA,"laby_only"
"3674","ENA|CAB5737737|CAB5737737.1",NA,NA,NA,NA,"laby_only"
"3675","ENA|CAB5737743|CAB5737743.1",NA,NA,NA,NA,"laby_only"
"3676","ENA|CAB5737745|CAB5737745.1",NA,NA,NA,NA,"laby_only"
"3677","ENA|CAB5737754|CAB5737754.1",NA,NA,NA,NA,"laby_only"
"3678","ENA|CAB5737759|CAB5737759.1",NA,NA,NA,NA,"laby_only"
"3679","ENA|CAB5737770|CAB5737770.1",NA,NA,NA,NA,"laby_only"
"3680","ENA|CAB5737774|CAB5737774.1",NA,NA,NA,NA,"laby_only"
"3681","ENA|CAB5737778|CAB5737778.1",NA,NA,NA,NA,"laby_only"
"3682","ENA|CAB5737785|CAB5737785.1",NA,NA,NA,NA,"laby_only"
"3683","ENA|CAB5737789|CAB5737789.1",NA,NA,NA,NA,"laby_only"
"3684","ENA|CAB5737797|CAB5737797.1",NA,NA,NA,NA,"laby_only"
"3685","ENA|CAB5737816|CAB5737816.1",NA,NA,NA,NA,"laby_only"
"3686","ENA|CAB5737821|CAB5737821.1",NA,NA,NA,NA,"laby_only"
"3687","ENA|CAB5737826|CAB5737826.1",NA,NA,NA,NA,"laby_only"
"3688","ENA|CAB5737831|CAB5737831.1",NA,NA,NA,NA,"laby_only"
"3689","ENA|CAB5737836|CAB5737836.1",NA,NA,NA,NA,"laby_only"
"3690","ENA|CAB5737842|CAB5737842.1",NA,NA,NA,NA,"laby_only"
"3691","ENA|CAB5737847|CAB5737847.1",NA,NA,NA,NA,"laby_only"
"3692","ENA|CAB5737853|CAB5737853.1",NA,NA,NA,NA,"laby_only"
"3693","ENA|CAB5737860|CAB5737860.1",NA,NA,NA,NA,"laby_only"
"3694","ENA|CAB5737863|CAB5737863.1",NA,NA,NA,NA,"laby_only"
"3695","ENA|CAB5737869|CAB5737869.1",NA,NA,NA,NA,"laby_only"
"3696","ENA|CAB5737879|CAB5737879.1",NA,NA,NA,NA,"laby_only"
"3697","ENA|CAB5737886|CAB5737886.1",NA,NA,NA,NA,"laby_only"
"3698","ENA|CAB5737894|CAB5737894.1",NA,NA,NA,NA,"laby_only"
"3699","ENA|CAB5737898|CAB5737898.1",NA,NA,NA,NA,"laby_only"
"3700","ENA|CAB5737902|CAB5737902.1",NA,NA,NA,NA,"laby_only"
"3701","ENA|CAB5737904|CAB5737904.1",NA,NA,NA,NA,"laby_only"
"3702","ENA|CAB5737909|CAB5737909.1",NA,NA,NA,NA,"laby_only"
"3703","ENA|CAB5737922|CAB5737922.1",NA,NA,NA,NA,"laby_only"
"3704","ENA|CAB5737939|CAB5737939.1",NA,NA,NA,NA,"laby_only"
"3705","ENA|CAB5737941|CAB5737941.1",NA,NA,NA,NA,"laby_only"
"3706","ENA|CAB5737951|CAB5737951.1",NA,NA,NA,NA,"laby_only"
"3707","ENA|CAB5737960|CAB5737960.1",NA,NA,NA,NA,"laby_only"
"3708","ENA|CAB5737965|CAB5737965.1",NA,NA,NA,NA,"laby_only"
"3709","ENA|CAB5737968|CAB5737968.1",NA,NA,NA,NA,"laby_only"
"3710","ENA|CAB5737973|CAB5737973.1",NA,NA,NA,NA,"laby_only"
"3711","ENA|CAB5737978|CAB5737978.1",NA,NA,NA,NA,"laby_only"
"3712","ENA|CAB5737988|CAB5737988.1",NA,NA,NA,NA,"laby_only"
"3713","ENA|CAB5737993|CAB5737993.1",NA,NA,NA,NA,"laby_only"
"3714","ENA|CAB5738000|CAB5738000.1",NA,NA,NA,NA,"laby_only"
"3715","ENA|CAB5738009|CAB5738009.1",NA,NA,NA,NA,"laby_only"
"3716","ENA|CAB5738016|CAB5738016.1",NA,NA,NA,NA,"laby_only"
"3717","ENA|CAB5738022|CAB5738022.1",NA,NA,NA,NA,"laby_only"
"3718","ENA|CAB5738028|CAB5738028.1",NA,NA,NA,NA,"laby_only"
"3719","ENA|CAB5738034|CAB5738034.1",NA,NA,NA,NA,"laby_only"
"3720","ENA|CAB5738039|CAB5738039.1",NA,NA,NA,NA,"laby_only"
"3721","ENA|CAB5738053|CAB5738053.1",NA,NA,NA,NA,"laby_only"
"3722","ENA|CAB5738057|CAB5738057.1",NA,NA,NA,NA,"laby_only"
"3723","ENA|CAB5738071|CAB5738071.1",NA,NA,NA,NA,"laby_only"
"3724","ENA|CAB5738075|CAB5738075.1",NA,NA,NA,NA,"laby_only"
"3725","ENA|CAB5738079|CAB5738079.1",NA,NA,NA,NA,"laby_only"
"3726","ENA|CAB5738086|CAB5738086.1",NA,NA,NA,NA,"laby_only"
"3727","ENA|CAB5738093|CAB5738093.1",NA,NA,NA,NA,"laby_only"
"3728","ENA|CAB5738098|CAB5738098.1",NA,NA,NA,NA,"laby_only"
"3729","ENA|CAB5738103|CAB5738103.1",NA,NA,NA,NA,"laby_only"
"3730","ENA|CAB5738120|CAB5738120.1",NA,NA,NA,NA,"laby_only"
"3731","ENA|CAB5738144|CAB5738144.1",NA,NA,NA,NA,"laby_only"
"3732","ENA|CAB5738150|CAB5738150.1",NA,NA,NA,NA,"laby_only"
"3733","ENA|CAB5738153|CAB5738153.1",NA,NA,NA,NA,"laby_only"
"3734","ENA|CAB5738156|CAB5738156.1",NA,NA,NA,NA,"laby_only"
"3735","ENA|CAB5738162|CAB5738162.1",NA,NA,NA,NA,"laby_only"
"3736","ENA|CAB5738189|CAB5738189.1",NA,NA,NA,NA,"laby_only"
"3737","ENA|CAB5738193|CAB5738193.1",NA,NA,NA,NA,"laby_only"
"3738","ENA|CAB5738200|CAB5738200.1",NA,NA,NA,NA,"laby_only"
"3739","ENA|CAB5738203|CAB5738203.1",NA,NA,NA,NA,"laby_only"
"3740","ENA|CAB5738210|CAB5738210.1",NA,NA,NA,NA,"laby_only"
"3741","ENA|CAB5738215|CAB5738215.1",NA,NA,NA,NA,"laby_only"
"3742","ENA|CAB5738219|CAB5738219.1",NA,NA,NA,NA,"laby_only"
"3743","ENA|CAB5738222|CAB5738222.1",NA,NA,NA,NA,"laby_only"
"3744","ENA|CAB5738232|CAB5738232.1",NA,NA,NA,NA,"laby_only"
"3745","ENA|CAB5738243|CAB5738243.1",NA,NA,NA,NA,"laby_only"
"3746","ENA|CAB5738246|CAB5738246.1",NA,NA,NA,NA,"laby_only"
"3747","ENA|CAB5738251|CAB5738251.1",NA,NA,NA,NA,"laby_only"
"3748","ENA|CAB5738254|CAB5738254.1",NA,NA,NA,NA,"laby_only"
"3749","ENA|CAB5738273|CAB5738273.1",NA,NA,NA,NA,"laby_only"
"3750","ENA|CAB5738278|CAB5738278.1",NA,NA,NA,NA,"laby_only"
"3751","ENA|CAB5738283|CAB5738283.1",NA,NA,NA,NA,"laby_only"
"3752","ENA|CAB5738288|CAB5738288.1",NA,NA,NA,NA,"laby_only"
"3753","ENA|CAB5738313|CAB5738313.1",NA,NA,NA,NA,"laby_only"
"3754","ENA|CAB5738330|CAB5738330.1",NA,NA,NA,NA,"laby_only"
"3755","ENA|CAB5738334|CAB5738334.1",NA,NA,NA,NA,"laby_only"
"3756","ENA|CAB5738339|CAB5738339.1",NA,NA,NA,NA,"laby_only"
"3757","ENA|CAB5738347|CAB5738347.1",NA,NA,NA,NA,"laby_only"
"3758","ENA|CAB5738351|CAB5738351.1",NA,NA,NA,NA,"laby_only"
"3759","ENA|CAB5738354|CAB5738354.1",NA,NA,NA,NA,"laby_only"
"3760","ENA|CAB5738363|CAB5738363.1",NA,NA,NA,NA,"laby_only"
"3761","ENA|CAB5738374|CAB5738374.1",NA,NA,NA,NA,"laby_only"
"3762","ENA|CAB5738378|CAB5738378.1",NA,NA,NA,NA,"laby_only"
"3763","ENA|CAB5738383|CAB5738383.1",NA,NA,NA,NA,"laby_only"
"3764","ENA|CAB5738393|CAB5738393.1",NA,NA,NA,NA,"laby_only"
"3765","ENA|CAB5738404|CAB5738404.1",NA,NA,NA,NA,"laby_only"
"3766","ENA|CAB5738419|CAB5738419.1",NA,NA,NA,NA,"laby_only"
"3767","ENA|CAB5738429|CAB5738429.1",NA,NA,NA,NA,"laby_only"
"3768","ENA|CAB5738442|CAB5738442.1",NA,NA,NA,NA,"laby_only"
"3769","ENA|CAB5738447|CAB5738447.1",NA,NA,NA,NA,"laby_only"
"3770","ENA|CAB5738457|CAB5738457.1",NA,NA,NA,NA,"laby_only"
"3771","ENA|CAB5738474|CAB5738474.1",NA,NA,NA,NA,"laby_only"
"3772","ENA|CAB5738494|CAB5738494.1",NA,NA,NA,NA,"laby_only"
"3773","ENA|CAB5738498|CAB5738498.1",NA,NA,NA,NA,"laby_only"
"3774","ENA|CAB5738509|CAB5738509.1",NA,NA,NA,NA,"laby_only"
"3775","ENA|CAB5738520|CAB5738520.1",NA,NA,NA,NA,"laby_only"
"3776","ENA|CAB5738526|CAB5738526.1",NA,NA,NA,NA,"laby_only"
"3777","ENA|CAB5738531|CAB5738531.1",NA,NA,NA,NA,"laby_only"
"3778","ENA|CAB5738536|CAB5738536.1",NA,NA,NA,NA,"laby_only"
"3779","ENA|CAB5738547|CAB5738547.1",NA,NA,NA,NA,"laby_only"
"3780","ENA|CAB5738554|CAB5738554.1",NA,NA,NA,NA,"laby_only"
"3781","ENA|CAB5738564|CAB5738564.1",NA,NA,NA,NA,"laby_only"
"3782","ENA|CAB5738568|CAB5738568.1",NA,NA,NA,NA,"laby_only"
"3783","ENA|CAB5738591|CAB5738591.1",NA,NA,NA,NA,"laby_only"
"3784","ENA|CAB5738601|CAB5738601.1",NA,NA,NA,NA,"laby_only"
"3785","ENA|CAB5738608|CAB5738608.1",NA,NA,NA,NA,"laby_only"
"3786","ENA|CAB5738618|CAB5738618.1",NA,NA,NA,NA,"laby_only"
"3787","ENA|CAB5738640|CAB5738640.1",NA,NA,NA,NA,"laby_only"
"3788","ENA|CAB5738644|CAB5738644.1",NA,NA,NA,NA,"laby_only"
"3789","ENA|CAB5738652|CAB5738652.1",NA,NA,NA,NA,"laby_only"
"3790","ENA|CAB5738676|CAB5738676.1",NA,NA,NA,NA,"laby_only"
"3791","ENA|CAB5738686|CAB5738686.1",NA,NA,NA,NA,"laby_only"
"3792","ENA|CAB5738702|CAB5738702.1",NA,NA,NA,NA,"laby_only"
"3793","ENA|CAB5738706|CAB5738706.1",NA,NA,NA,NA,"laby_only"
"3794","ENA|CAB5738710|CAB5738710.1",NA,NA,NA,NA,"laby_only"
"3795","ENA|CAB5738719|CAB5738719.1",NA,NA,NA,NA,"laby_only"
"3796","ENA|CAB5738741|CAB5738741.1",NA,NA,NA,NA,"laby_only"
"3797","ENA|CAB5738749|CAB5738749.1",NA,NA,NA,NA,"laby_only"
"3798","ENA|CAB5738754|CAB5738754.1",NA,NA,NA,NA,"laby_only"
"3799","ENA|CAB5738772|CAB5738772.1",NA,NA,NA,NA,"laby_only"
"3800","ENA|CAB5738785|CAB5738785.1",NA,NA,NA,NA,"laby_only"
"3801","ENA|CAB5738801|CAB5738801.1",NA,NA,NA,NA,"laby_only"
"3802","ENA|CAB5738813|CAB5738813.1",NA,NA,NA,NA,"laby_only"
"3803","ENA|CAB5738833|CAB5738833.1",NA,NA,NA,NA,"laby_only"
"3804","ENA|CAB5738840|CAB5738840.1",NA,NA,NA,NA,"laby_only"
"3805","ENA|CAB5738852|CAB5738852.1",NA,NA,NA,NA,"laby_only"
"3806","ENA|CAB5738858|CAB5738858.1",NA,NA,NA,NA,"laby_only"
"3807","ENA|CAB5738863|CAB5738863.1",NA,NA,NA,NA,"laby_only"
"3808","ENA|CAB5738870|CAB5738870.1",NA,NA,NA,NA,"laby_only"
"3809","ENA|CAB5738876|CAB5738876.1",NA,NA,NA,NA,"laby_only"
"3810","ENA|CAB5738881|CAB5738881.1",NA,NA,NA,NA,"laby_only"
"3811","ENA|CAB5738886|CAB5738886.1",NA,NA,NA,NA,"laby_only"
"3812","ENA|CAB5738891|CAB5738891.1",NA,NA,NA,NA,"laby_only"
"3813","ENA|CAB5738901|CAB5738901.1",NA,NA,NA,NA,"laby_only"
"3814","ENA|CAB5738911|CAB5738911.1",NA,NA,NA,NA,"laby_only"
"3815","ENA|CAB5738916|CAB5738916.1",NA,NA,NA,NA,"laby_only"
"3816","ENA|CAB5738920|CAB5738920.1",NA,NA,NA,NA,"laby_only"
"3817","ENA|CAB5738924|CAB5738924.1",NA,NA,NA,NA,"laby_only"
"3818","ENA|CAB5738928|CAB5738928.1",NA,NA,NA,NA,"laby_only"
"3819","ENA|CAB5738935|CAB5738935.1",NA,NA,NA,NA,"laby_only"
"3820","ENA|CAB5738939|CAB5738939.1",NA,NA,NA,NA,"laby_only"
"3821","ENA|CAB5738949|CAB5738949.1",NA,NA,NA,NA,"laby_only"
"3822","ENA|CAB5738960|CAB5738960.1",NA,NA,NA,NA,"laby_only"
"3823","ENA|CAB5738969|CAB5738969.1",NA,NA,NA,NA,"laby_only"
"3824","ENA|CAB5738975|CAB5738975.1",NA,NA,NA,NA,"laby_only"
"3825","ENA|CAB5738982|CAB5738982.1",NA,NA,NA,NA,"laby_only"
"3826","ENA|CAB5738987|CAB5738987.1",NA,NA,NA,NA,"laby_only"
"3827","ENA|CAB5738990|CAB5738990.1",NA,NA,NA,NA,"laby_only"
"3828","ENA|CAB5738996|CAB5738996.1",NA,NA,NA,NA,"laby_only"
"3829","ENA|CAB5739000|CAB5739000.1",NA,NA,NA,NA,"laby_only"
"3830","ENA|CAB5739004|CAB5739004.1",NA,NA,NA,NA,"laby_only"
"3831","ENA|CAB5739009|CAB5739009.1",NA,NA,NA,NA,"laby_only"
"3832","ENA|CAB5739017|CAB5739017.1",NA,NA,NA,NA,"laby_only"
"3833","ENA|CAB5739023|CAB5739023.1",NA,NA,NA,NA,"laby_only"
"3834","ENA|CAB5739028|CAB5739028.1",NA,NA,NA,NA,"laby_only"
"3835","ENA|CAB5739031|CAB5739031.1",NA,NA,NA,NA,"laby_only"
"3836","ENA|CAB5739039|CAB5739039.1",NA,NA,NA,NA,"laby_only"
"3837","ENA|CAB5739044|CAB5739044.1",NA,NA,NA,NA,"laby_only"
"3838","ENA|CAB5739049|CAB5739049.1",NA,NA,NA,NA,"laby_only"
"3839","ENA|CAB5739053|CAB5739053.1",NA,NA,NA,NA,"laby_only"
"3840","ENA|CAB5739064|CAB5739064.1",NA,NA,NA,NA,"laby_only"
"3841","ENA|CAB5739069|CAB5739069.1",NA,NA,NA,NA,"laby_only"
"3842","ENA|CAB5739075|CAB5739075.1",NA,NA,NA,NA,"laby_only"
"3843","ENA|CAB5739080|CAB5739080.1",NA,NA,NA,NA,"laby_only"
"3844","ENA|CAB5739084|CAB5739084.1",NA,NA,NA,NA,"laby_only"
"3845","ENA|CAB5739086|CAB5739086.1",NA,NA,NA,NA,"laby_only"
"3846","ENA|CAB5739090|CAB5739090.1",NA,NA,NA,NA,"laby_only"
"3847","ENA|CAB5739095|CAB5739095.1",NA,NA,NA,NA,"laby_only"
"3848","ENA|CAB5739099|CAB5739099.1",NA,NA,NA,NA,"laby_only"
"3849","ENA|CAB5739104|CAB5739104.1",NA,NA,NA,NA,"laby_only"
"3850","ENA|CAB5739107|CAB5739107.1",NA,NA,NA,NA,"laby_only"
"3851","ENA|CAB5739112|CAB5739112.1",NA,NA,NA,NA,"laby_only"
"3852","ENA|CAB5739118|CAB5739118.1",NA,NA,NA,NA,"laby_only"
"3853","ENA|CAB5739122|CAB5739122.1",NA,NA,NA,NA,"laby_only"
"3854","ENA|CAB5739129|CAB5739129.1",NA,NA,NA,NA,"laby_only"
"3855","ENA|CAB5739134|CAB5739134.1",NA,NA,NA,NA,"laby_only"
"3856","ENA|CAB5739138|CAB5739138.1",NA,NA,NA,NA,"laby_only"
"3857","ENA|CAB5739142|CAB5739142.1",NA,NA,NA,NA,"laby_only"
"3858","ENA|CAB5739147|CAB5739147.1",NA,NA,NA,NA,"laby_only"
"3859","ENA|CAB5739153|CAB5739153.1",NA,NA,NA,NA,"laby_only"
"3860","ENA|CAB5739158|CAB5739158.1",NA,NA,NA,NA,"laby_only"
"3861","ENA|CAB5739165|CAB5739165.1",NA,NA,NA,NA,"laby_only"
"3862","ENA|CAB5739170|CAB5739170.1",NA,NA,NA,NA,"laby_only"
"3863","ENA|CAB5739175|CAB5739175.1",NA,NA,NA,NA,"laby_only"
"3864","ENA|CAB5739180|CAB5739180.1",NA,NA,NA,NA,"laby_only"
"3865","ENA|CAB5739185|CAB5739185.1",NA,NA,NA,NA,"laby_only"
"3866","ENA|CAB5739192|CAB5739192.1",NA,NA,NA,NA,"laby_only"
"3867","ENA|CAB5739197|CAB5739197.1",NA,NA,NA,NA,"laby_only"
"3868","ENA|CAB5739202|CAB5739202.1",NA,NA,NA,NA,"laby_only"
"3869","ENA|CAB5739207|CAB5739207.1",NA,NA,NA,NA,"laby_only"
"3870","ENA|CAB5739210|CAB5739210.1",NA,NA,NA,NA,"laby_only"
"3871","ENA|CAB5739216|CAB5739216.1",NA,NA,NA,NA,"laby_only"
"3872","ENA|CAB5739219|CAB5739219.1",NA,NA,NA,NA,"laby_only"
"3873","ENA|CAB5739226|CAB5739226.1",NA,NA,NA,NA,"laby_only"
"3874","ENA|CAB5739231|CAB5739231.1",NA,NA,NA,NA,"laby_only"
"3875","ENA|CAB5739241|CAB5739241.1",NA,NA,NA,NA,"laby_only"
"3876","ENA|CAB5739245|CAB5739245.1",NA,NA,NA,NA,"laby_only"
"3877","ENA|CAB5739250|CAB5739250.1",NA,NA,NA,NA,"laby_only"
"3878","ENA|CAB5739253|CAB5739253.1",NA,NA,NA,NA,"laby_only"
"3879","ENA|CAB5739257|CAB5739257.1",NA,NA,NA,NA,"laby_only"
"3880","ENA|CAB5739262|CAB5739262.1",NA,NA,NA,NA,"laby_only"
"3881","ENA|CAB5739264|CAB5739264.1",NA,NA,NA,NA,"laby_only"
"3882","ENA|CAB5739276|CAB5739276.1",NA,NA,NA,NA,"laby_only"
"3883","ENA|CAB5739281|CAB5739281.1",NA,NA,NA,NA,"laby_only"
"3884","ENA|CAB5739285|CAB5739285.1",NA,NA,NA,NA,"laby_only"
"3885","ENA|CAB5739298|CAB5739298.1",NA,NA,NA,NA,"laby_only"
"3886","ENA|CAB5739303|CAB5739303.1",NA,NA,NA,NA,"laby_only"
"3887","ENA|CAB5739312|CAB5739312.1",NA,NA,NA,NA,"laby_only"
"3888","ENA|CAB5739316|CAB5739316.1",NA,NA,NA,NA,"laby_only"
"3889","ENA|CAB5739319|CAB5739319.1",NA,NA,NA,NA,"laby_only"
"3890","ENA|CAB5739326|CAB5739326.1",NA,NA,NA,NA,"laby_only"
"3891","ENA|CAB5739331|CAB5739331.1",NA,NA,NA,NA,"laby_only"
"3892","ENA|CAB5739341|CAB5739341.1",NA,NA,NA,NA,"laby_only"
"3893","ENA|CAB5739346|CAB5739346.1",NA,NA,NA,NA,"laby_only"
"3894","ENA|CAB5739351|CAB5739351.1",NA,NA,NA,NA,"laby_only"
"3895","ENA|CAB5739355|CAB5739355.1",NA,NA,NA,NA,"laby_only"
"3896","ENA|CAB5739360|CAB5739360.1",NA,NA,NA,NA,"laby_only"
"3897","ENA|CAB5739366|CAB5739366.1",NA,NA,NA,NA,"laby_only"
"3898","ENA|CAB5739371|CAB5739371.1",NA,NA,NA,NA,"laby_only"
"3899","ENA|CAB5739411|CAB5739411.1",NA,NA,NA,NA,"laby_only"
"3900","ENA|CAB5739415|CAB5739415.1",NA,NA,NA,NA,"laby_only"
"3901","ENA|CAB5739419|CAB5739419.1",NA,NA,NA,NA,"laby_only"
"3902","ENA|CAB5739423|CAB5739423.1",NA,NA,NA,NA,"laby_only"
"3903","ENA|CAB5739428|CAB5739428.1",NA,NA,NA,NA,"laby_only"
"3904","ENA|CAB5739433|CAB5739433.1",NA,NA,NA,NA,"laby_only"
"3905","ENA|CAB5739438|CAB5739438.1",NA,NA,NA,NA,"laby_only"
"3906","ENA|CAB5739446|CAB5739446.1",NA,NA,NA,NA,"laby_only"
"3907","ENA|CAB5739449|CAB5739449.1",NA,NA,NA,NA,"laby_only"
"3908","ENA|CAB5739457|CAB5739457.1",NA,NA,NA,NA,"laby_only"
"3909","ENA|CAB5739477|CAB5739477.1",NA,NA,NA,NA,"laby_only"
"3910","ENA|CAB5739482|CAB5739482.1",NA,NA,NA,NA,"laby_only"
"3911","ENA|CAB5739491|CAB5739491.1",NA,NA,NA,NA,"laby_only"
"3912","ENA|CAB5739497|CAB5739497.1",NA,NA,NA,NA,"laby_only"
"3913","ENA|CAB5739502|CAB5739502.1",NA,NA,NA,NA,"laby_only"
"3914","ENA|CAB5739506|CAB5739506.1",NA,NA,NA,NA,"laby_only"
"3915","ENA|CAB5739510|CAB5739510.1",NA,NA,NA,NA,"laby_only"
"3916","ENA|CAB5739513|CAB5739513.1",NA,NA,NA,NA,"laby_only"
"3917","ENA|CAB5739521|CAB5739521.1",NA,NA,NA,NA,"laby_only"
"3918","ENA|CAB5739527|CAB5739527.1",NA,NA,NA,NA,"laby_only"
"3919","ENA|CAB5739532|CAB5739532.1",NA,NA,NA,NA,"laby_only"
"3920","ENA|CAB5739536|CAB5739536.1",NA,NA,NA,NA,"laby_only"
"3921","ENA|CAB5739541|CAB5739541.1",NA,NA,NA,NA,"laby_only"
"3922","ENA|CAB5739545|CAB5739545.1",NA,NA,NA,NA,"laby_only"
"3923","ENA|CAB5739551|CAB5739551.1",NA,NA,NA,NA,"laby_only"
"3924","ENA|CAB5739555|CAB5739555.1",NA,NA,NA,NA,"laby_only"
"3925","ENA|CAB5739560|CAB5739560.1",NA,NA,NA,NA,"laby_only"
"3926","ENA|CAB5739564|CAB5739564.1",NA,NA,NA,NA,"laby_only"
"3927","ENA|CAB5739569|CAB5739569.1",NA,NA,NA,NA,"laby_only"
